TymeBreathRate,tidal_volume,TymeVentilation
22.06,281.9,64.6
22.13,281.6,64.53
22.2,281.3,64.45
22.25,278.7,63.87
22.31,276.1,63.29
22.29,277.2,63.73
22.26,278.4,64.21
22.24,279.5,64.59
22.29,279.8,64.22
22.39,279.3,63.8
22.62,275.7,63.19
22.78,273.8,62.9
22.84,273.6,62.91
22.91,273.5,62.92
22.98,273.3,62.93
23.07,272.7,62.78
23.15,272.1,62.6
23.24,271.5,62.41
23.41,270.5,62.4
23.64,269.3,62.5
23.84,268.5,62.64
24.0,268.3,62.82
24.17,268.1,62.99
24.33,267.9,63.17
24.39,269.0,63.41
24.46,270.1,63.66
24.53,271.2,63.91
24.7,272.7,64.21
24.9,274.4,64.54
25.02,272.4,64.2
25.12,269.6,63.7
25.07,268.8,63.73
25.0,268.4,63.85
24.93,268.0,63.96
24.84,269.6,63.75
24.76,270.2,63.46
24.79,266.1,62.87
24.78,264.2,62.7
24.77,263.4,62.76
24.76,262.6,62.82
24.76,261.7,62.77
24.83,260.0,61.93
24.91,258.3,61.09
25.1,252.9,60.09
25.23,249.5,59.51
25.27,249.8,59.62
25.32,250.1,59.73
25.33,251.0,59.74
25.29,253.0,59.57
25.24,255.0,59.4
25.24,252.2,59.2
25.23,249.5,59.0
25.19,248.1,59.06
25.09,248.2,59.4
24.99,248.3,59.74
24.87,248.9,59.98
24.72,250.2,60.08
24.57,251.6,60.18
24.46,251.7,59.98
24.37,251.6,59.72
24.32,250.8,59.51
24.3,249.8,59.33
24.29,248.8,59.14
24.21,249.9,59.27
24.09,252.7,59.62
24.04,254.2,59.76
24.08,253.8,59.58
24.13,253.4,59.4
24.19,253.0,59.22
24.27,252.3,59.05
24.34,251.9,58.92
24.39,253.1,59.13
24.43,254.2,59.33
24.48,255.3,59.53
24.59,256.3,59.64
24.82,256.9,59.55
24.98,256.1,59.43
25.08,253.9,59.28
25.14,252.7,59.21
25.1,254.5,59.39
25.07,256.2,59.56
25.04,257.0,59.45
25.04,254.6,58.36
24.98,252.6,57.83
24.87,251.0,57.81
24.78,250.3,57.81
24.72,251.0,57.82
24.66,251.8,57.84
24.6,252.5,57.86
24.47,253.8,57.91
24.34,254.7,57.93
24.32,253.1,57.79
24.3,251.5,57.65
24.3,252.5,57.7
24.31,253.8,57.77
24.31,255.0,57.84
24.34,255.9,57.87
24.38,256.6,57.87
24.42,257.3,57.87
24.45,256.9,57.77
24.44,252.8,57.33
24.44,252.0,57.07
24.44,252.0,56.87
24.44,252.0,56.67
24.43,252.7,56.66
24.38,254.8,57.08
24.32,255.5,57.25
24.27,255.4,57.27
24.21,255.2,57.29
24.1,254.3,57.3
23.94,252.7,57.3
23.79,251.1,57.3
23.57,253.0,57.51
23.34,255.4,57.76
23.15,256.0,57.96
22.97,256.6,58.15
22.89,257.2,58.31
22.83,257.7,58.48
22.76,258.3,58.64
22.7,258.7,58.73
22.65,258.8,58.56
22.62,258.9,58.4
22.68,258.2,58.38
22.7,257.2,58.45
22.69,255.9,58.62
22.67,254.7,58.8
22.66,253.4,58.97
22.7,254.9,59.13
22.77,257.0,59.29
22.83,259.0,59.45
22.93,258.3,59.08
23.04,256.5,58.49
23.05,254.9,58.46
23.01,253.5,58.62
22.98,252.0,58.79
22.94,250.6,58.95
22.91,249.6,59.05
22.88,248.5,59.16
22.85,247.5,59.27
22.91,246.1,59.51
22.95,244.7,59.7
22.92,243.0,59.72
22.89,241.4,59.74
22.86,239.7,59.76
22.81,239.4,59.94
22.76,239.8,60.22
22.7,240.2,60.49
22.86,241.5,60.78
23.1,243.0,61.07
23.28,243.9,61.21
23.46,244.8,61.34
23.6,245.0,61.44
23.71,244.8,61.51
23.83,244.6,61.59
24.08,244.5,61.58
24.6,244.4,61.41
24.89,244.8,61.48
25.11,245.5,61.63
25.32,246.1,61.77
25.56,247.4,61.96
25.81,249.5,62.22
26.19,251.1,62.28
26.88,251.2,61.86
27.54,250.5,61.95
28.16,249.8,62.07
28.32,249.3,62.12
28.49,248.8,62.16
28.66,248.2,62.21
28.84,249.2,62.39
29.04,251.4,62.69
29.47,249.7,62.65
29.7,247.8,62.73
29.75,247.1,62.99
29.79,246.4,63.25
29.65,249.3,63.6
29.51,249.2,63.6
29.4,245.1,63.18
29.31,244.1,63.59
29.22,243.4,63.98
29.07,244.9,64.15
28.93,246.5,64.32
28.78,248.0,64.48
28.63,249.0,64.59
28.47,249.3,64.64
28.26,248.8,64.67
28.0,247.1,64.67
27.78,247.5,64.44
27.57,248.1,64.19
27.36,248.7,63.95
27.26,247.8,63.8
27.16,246.8,63.67
27.06,245.8,63.53
26.96,245.9,63.65
26.86,246.3,63.83
26.76,246.6,64.01
26.56,248.2,64.23
26.25,250.9,64.48
25.96,252.8,64.56
25.7,252.4,64.18
25.43,252.1,63.8
25.25,249.8,63.52
25.09,246.7,63.27
24.96,245.9,63.39
24.84,246.7,63.75
24.72,247.5,64.12
24.61,249.3,64.12
24.5,251.7,63.89
24.39,253.9,63.66
24.28,253.3,63.59
24.21,253.2,63.57
24.24,254.2,63.69
24.28,255.3,63.82
24.35,256.8,63.88
24.48,259.0,63.83
24.57,260.2,63.68
24.63,260.2,63.4
24.67,259.5,63.31
24.71,258.6,63.28
24.75,257.6,63.25
24.83,257.4,63.26
24.98,258.1,63.31
25.11,258.6,63.25
25.24,259.2,63.11
25.37,259.7,62.97
25.41,260.6,63.35
25.45,261.5,63.74
25.48,262.3,64.13
25.53,262.8,64.42
25.62,262.3,64.48
25.71,261.9,64.55
25.82,263.3,64.77
25.93,264.7,64.98
25.95,266.6,65.07
25.96,268.5,65.15
25.97,270.4,65.23
25.93,270.9,65.53
25.88,271.3,65.84
25.87,273.3,66.26
25.88,275.6,66.72
25.9,276.3,67.24
25.91,276.8,67.69
25.88,276.4,67.85
25.86,276.0,68.0
25.83,275.5,68.16
25.9,274.7,68.21
25.99,273.6,68.23
26.02,273.9,68.22
26.04,274.2,68.21
26.0,274.9,68.3
25.92,276.0,68.49
25.84,277.0,68.68
25.75,277.5,68.6
25.66,277.9,68.48
25.6,276.0,68.37
25.55,273.7,68.25
25.46,272.9,68.22
25.35,273.1,68.25
25.24,273.2,68.28
25.1,273.5,68.35
24.93,274.0,68.46
24.82,274.2,68.65
24.83,273.6,69.08
24.86,273.4,69.33
24.92,273.8,69.41
24.97,274.1,69.48
25.02,274.7,69.54
25.04,275.7,69.59
25.06,276.8,69.63
25.09,277.9,69.67
25.16,277.1,69.6
25.23,276.4,69.54
25.3,275.7,69.48
25.4,275.8,69.54
25.55,278.1,69.94
25.67,280.0,70.31
25.71,280.9,70.61
25.74,281.9,70.91
25.77,283.8,71.17
25.79,286.4,71.4
25.84,284.9,70.96
25.89,281.4,70.24
25.93,282.4,70.48
25.97,283.4,70.65
26.01,284.4,70.75
26.05,285.3,70.86
26.1,285.9,70.92
26.19,285.6,70.85
26.28,285.6,70.82
26.4,286.7,70.91
26.51,287.8,71.0
26.57,287.0,70.94
26.63,285.8,70.88
26.71,283.4,70.76
26.79,281.0,70.64
26.83,280.1,70.82
26.86,279.9,71.14
26.84,280.4,71.3
26.75,282.1,71.1
26.63,282.6,70.94
26.46,281.0,70.88
26.29,279.5,70.82
26.15,278.2,71.08
26.03,277.0,71.52
25.91,275.9,71.97
25.74,273.8,72.24
25.53,271.0,72.42
25.34,269.6,72.6
25.18,269.3,72.77
25.02,268.9,72.95
24.83,268.2,72.88
24.65,267.1,72.59
24.64,266.1,72.2
24.63,265.1,71.81
24.63,264.1,71.43
24.73,264.5,71.31
24.83,265.0,71.18
24.93,265.4,71.07
25.02,265.7,71.11
25.11,266.0,71.16
25.25,265.6,71.18
25.42,264.9,71.21
25.58,264.3,71.23
25.85,264.1,71.21
26.14,263.9,71.18
26.39,264.4,71.14
26.6,265.4,71.08
26.81,266.5,71.02
27.19,267.0,70.72
27.63,267.2,70.32
28.08,267.0,69.86
28.42,267.8,69.75
28.7,269.1,69.81
28.84,268.9,69.67
28.93,268.1,69.44
29.02,267.3,69.22
29.18,266.0,69.12
29.39,264.2,69.19
29.47,263.1,69.73
29.56,263.3,70.15
29.66,264.7,70.48
29.79,264.4,70.17
29.92,263.0,69.43
29.93,263.0,69.1
29.94,262.9,68.77
29.92,263.0,68.52
29.84,263.2,68.39
29.77,263.4,68.27
29.6,264.2,68.32
29.12,267.5,69.01
28.76,268.9,69.13
28.42,270.0,69.16
28.17,269.3,68.94
27.91,268.6,68.72
27.67,268.3,68.62
27.43,268.3,68.66
27.22,268.3,68.7
27.12,267.8,68.7
27.01,267.3,68.7
26.91,266.7,68.7
26.81,268.4,68.81
26.72,270.3,68.93
26.62,272.1,69.04
26.48,273.8,69.1
26.2,274.5,68.97
25.94,275.0,68.82
25.72,274.8,68.62
25.5,274.6,68.42
25.28,274.2,68.22
24.97,271.2,67.99
24.65,268.8,67.77
24.27,269.3,67.58
24.0,268.9,67.04
23.81,268.0,66.29
23.65,268.4,66.1
23.52,269.4,66.2
23.39,270.5,66.3
23.32,271.0,66.18
23.25,271.4,66.06
23.19,271.9,65.94
23.12,272.2,65.82
23.07,271.4,65.66
23.02,270.6,65.5
22.98,270.0,65.38
23.0,269.8,65.44
23.03,269.7,65.5
23.05,269.5,65.56
23.15,269.2,65.49
23.26,269.0,65.4
23.37,268.7,65.31
23.52,268.5,65.19
23.68,268.4,65.06
23.84,268.2,64.94
23.93,267.1,64.76
24.01,265.9,64.59
24.08,265.1,64.52
24.11,265.0,64.7
24.14,264.9,64.88
24.13,263.7,64.9
24.11,261.9,64.85
24.09,261.1,64.91
24.07,260.7,65.02
24.04,260.4,65.13
24.02,260.0,65.25
24.03,259.2,65.6
24.08,257.9,65.79
24.26,255.4,65.46
24.44,253.7,65.32
24.67,254.8,65.92
24.88,255.9,66.4
25.08,257.1,66.42
25.27,258.4,66.43
25.5,258.6,66.02
25.75,258.2,65.39
26.01,257.6,64.91
26.26,256.9,64.51
26.51,256.3,64.33
26.74,255.7,64.64
26.97,255.2,64.95
27.23,255.9,65.19
27.48,256.7,65.43
27.71,255.5,65.49
27.92,253.4,65.48
28.1,251.5,65.47
28.21,250.1,65.49
28.32,248.8,65.45
28.4,248.0,65.2
28.5,246.8,64.92
28.61,244.6,64.61
28.65,243.1,64.66
28.61,242.8,65.2
28.53,243.2,65.61
28.4,244.4,65.9
28.27,245.0,66.14
28.13,242.9,66.16
27.99,242.1,66.23
27.85,242.4,66.37
27.73,242.8,66.41
27.63,243.3,66.37
27.55,244.3,66.4
27.54,247.3,66.7
27.52,248.1,66.78
27.5,247.8,66.74
27.48,247.5,66.71
27.44,247.3,66.71
27.39,247.1,66.72
27.34,246.9,66.73
27.3,246.6,66.62
27.27,246.4,66.49
27.24,246.1,66.35
27.15,245.1,66.03
27.05,244.1,65.69
26.94,244.3,65.97
26.82,244.5,66.3
26.69,244.7,66.63
26.5,245.2,66.91
26.35,245.2,67.11
26.26,244.5,67.21
26.16,243.9,67.34
26.06,244.1,67.78
25.96,244.4,68.22
25.87,244.6,68.67
25.73,246.1,68.98
25.58,247.9,69.28
25.49,247.0,68.78
25.48,246.1,68.4
25.52,245.9,68.32
25.55,245.7,68.25
25.6,247.0,68.39
25.65,248.8,68.58
25.76,250.2,68.72
25.93,251.2,68.81
26.09,252.5,68.98
26.23,254.3,69.26
26.36,256.1,69.54
26.45,256.2,69.37
26.54,256.1,69.16
26.64,255.9,68.96
26.91,254.4,68.86
27.17,252.9,68.77
27.45,254.5,69.04
27.73,256.1,69.32
27.84,255.6,69.46
27.94,255.1,69.6
28.05,255.4,69.72
28.18,256.7,69.82
28.29,257.7,69.81
28.31,257.7,69.31
28.32,258.7,69.43
28.31,260.0,69.8
28.3,262.2,70.14
28.26,265.9,70.34
28.27,264.2,69.86
28.29,265.2,70.12
28.31,266.8,70.57
28.33,268.4,70.89
28.33,268.6,70.15
28.32,268.9,69.49
28.35,269.2,69.43
28.38,269.6,69.38
28.4,270.0,69.36
28.41,270.4,69.34
28.39,271.2,69.4
28.24,273.4,69.68
28.1,275.3,69.93
27.97,275.3,69.93
27.84,275.3,69.93
27.69,275.0,69.93
27.45,273.5,69.89
27.11,273.2,70.05
26.62,275.2,70.57
26.22,276.6,70.9
25.96,277.4,70.99
25.69,278.3,71.07
25.41,279.0,71.16
25.1,279.4,71.29
24.79,280.0,71.47
24.55,280.8,71.81
24.31,281.6,72.16
24.13,282.3,72.37
24.06,283.1,72.38
23.98,283.9,72.39
23.91,284.7,72.39
23.82,285.2,72.25
23.71,285.1,71.77
23.62,285.4,71.53
23.58,286.7,71.72
23.54,287.9,71.9
23.5,289.1,72.09
23.45,290.3,72.27
23.37,291.2,71.44
23.28,291.8,70.42
23.24,292.2,70.67
23.19,292.5,70.92
23.17,294.1,71.32
23.16,296.2,71.78
23.15,298.2,72.25
23.13,299.7,72.49
23.11,300.8,72.62
23.09,301.8,72.73
23.1,301.2,72.66
23.11,300.5,72.6
23.15,300.3,72.62
23.21,300.6,72.73
23.27,300.8,72.83
23.34,301.3,72.92
23.4,302.1,72.99
23.47,303.0,73.08
23.56,303.9,73.17
23.65,305.0,73.3
23.78,306.3,73.49
23.9,307.5,73.68
23.98,307.3,73.83
24.06,307.1,73.98
24.12,307.8,74.2
24.17,309.1,74.46
24.24,310.3,74.72
24.36,311.1,74.97
24.47,311.7,75.28
24.53,312.0,75.71
24.6,312.4,76.14
24.68,312.9,76.16
24.77,313.6,76.02
24.85,314.3,75.87
24.9,314.3,76.18
24.95,314.3,76.51
24.99,314.8,77.08
25.01,315.6,77.91
25.03,316.5,78.73
25.07,317.5,79.16
25.12,318.5,79.35
25.13,318.2,79.44
25.12,317.5,79.49
25.11,316.8,79.56
25.09,315.9,79.8
25.07,315.1,80.04
25.03,314.4,80.26
24.97,314.0,80.45
24.92,313.1,80.5
24.88,311.2,80.34
24.84,309.8,80.26
24.81,310.7,80.63
24.78,311.6,81.0
24.75,312.6,81.35
24.71,313.7,81.5
24.67,314.8,81.64
24.66,315.1,82.46
24.67,315.2,83.42
24.68,315.0,84.1
24.7,314.5,84.6
24.72,314.1,85.1
24.78,313.3,85.17
24.84,312.6,85.25
24.95,313.1,85.21
25.08,313.8,85.13
25.21,314.4,85.04
25.37,312.9,84.7
25.53,311.5,84.36
25.62,310.6,84.32
25.67,310.4,84.55
25.71,310.2,84.77
25.83,310.2,84.72
25.96,310.4,84.56
26.13,309.8,84.5
26.31,308.8,84.47
26.38,307.8,84.05
26.45,306.9,83.63
26.62,306.0,83.32
26.91,305.2,83.15
27.25,305.2,83.15
27.69,306.8,83.46
28.01,307.7,83.52
28.29,308.6,83.51
28.59,308.9,83.35
28.91,309.0,83.1
29.14,308.0,82.96
29.31,306.3,82.9
29.41,305.5,83.0
29.46,305.4,83.25
29.5,305.2,83.49
29.53,304.8,83.69
29.56,304.6,83.65
29.55,303.7,83.5
29.52,302.3,83.26
29.44,301.3,83.25
29.3,300.9,83.5
29.17,300.5,83.74
28.97,301.3,83.95
28.75,302.6,84.14
28.58,301.5,84.04
28.42,299.5,83.8
28.28,297.8,83.5
28.14,296.3,83.15
28.01,294.7,82.79
27.86,294.2,82.31
27.71,294.0,81.77
27.6,293.6,81.53
27.53,293.0,81.58
27.46,292.4,81.63
27.27,293.2,82.25
27.06,294.0,82.9
26.88,294.5,83.07
26.73,294.7,82.9
26.57,295.0,82.73
26.47,295.5,82.59
26.39,296.0,82.45
26.29,296.5,82.34
26.12,297.6,82.42
25.95,298.6,82.5
25.83,299.0,82.37
25.76,298.9,82.06
25.74,298.4,81.78
25.8,297.0,81.53
25.86,295.9,80.86
25.93,294.8,79.95
25.99,294.8,79.38
26.03,296.2,79.19
26.07,297.5,79.01
26.17,298.7,78.64
26.28,299.8,78.27
26.44,300.2,78.06
26.61,300.6,77.91
26.71,301.1,77.98
26.81,301.6,78.05
26.91,302.3,78.13
27.06,303.6,78.3
27.18,304.7,78.58
27.24,304.7,79.38
27.3,304.8,80.17
27.31,306.1,80.87
27.33,307.4,81.57
27.28,307.4,81.96
27.22,307.1,82.27
27.16,306.8,82.96
27.11,306.2,83.6
27.03,305.1,83.62
26.95,303.9,83.63
26.82,303.4,83.63
26.68,302.8,83.63
26.54,302.3,83.66
26.44,302.1,83.94
26.35,301.8,84.23
26.25,301.7,84.51
26.14,301.8,84.79
26.04,302.0,85.0
25.9,302.2,84.74
25.76,302.5,84.49
25.73,304.1,84.37
25.75,305.7,84.31
25.84,305.3,84.35
25.94,304.9,84.39
26.07,304.9,84.48
26.22,305.1,84.61
26.37,305.2,84.73
26.52,305.1,84.68
26.65,304.6,84.41
26.79,304.2,84.15
26.92,303.5,83.94
27.02,301.7,83.97
27.13,299.9,84.0
27.24,301.2,84.16
27.36,302.7,84.33
27.52,304.2,84.51
27.87,305.4,84.72
28.01,305.7,84.83
28.14,306.0,84.93
28.27,303.9,84.36
28.39,303.1,84.06
28.5,304.0,84.13
28.56,304.0,84.33
28.62,303.9,84.54
28.69,304.2,84.78
28.75,304.8,85.04
28.86,304.7,85.1
29.06,302.9,84.6
29.27,301.4,84.35
29.48,300.1,84.26
29.63,299.3,84.14
29.76,298.8,83.99
29.88,298.3,83.84
29.92,298.3,83.62
29.92,298.5,83.36
29.88,298.4,83.12
29.79,297.9,82.91
29.67,297.4,82.79
29.4,297.1,83.09
29.17,296.4,83.39
29.02,294.4,83.68
28.89,292.9,83.93
28.85,293.8,83.91
28.8,294.3,83.88
28.74,293.9,83.78
28.69,293.6,83.69
28.63,293.2,83.39
28.56,292.8,82.7
28.48,292.6,82.08
28.4,293.2,81.78
28.32,293.8,81.49
28.26,293.2,81.06
28.19,292.5,80.62
28.1,290.2,80.15
28.03,288.7,80.0
27.98,288.5,80.34
27.95,288.5,80.86
27.94,288.7,81.52
27.92,288.9,82.19
27.86,289.2,82.53
27.76,289.7,82.67
27.65,289.7,82.62
27.53,289.0,82.22
27.41,288.6,82.1
27.31,289.2,83.17
27.22,289.8,84.23
27.16,289.5,84.45
27.1,289.1,84.6
27.03,288.4,84.58
26.94,287.6,84.44
26.88,287.0,84.41
26.86,286.9,84.7
26.84,286.9,85.0
26.84,287.3,85.49
26.86,287.6,85.91
26.99,287.6,85.76
27.11,287.6,85.61
27.25,287.4,85.45
27.48,284.4,85.11
27.72,281.4,84.78
27.96,279.7,84.88
28.2,278.2,85.05
28.46,277.6,85.55
28.74,277.9,86.4
29.01,278.1,87.25
29.33,280.5,87.9
29.65,283.3,88.51
29.95,283.5,87.57
30.15,285.0,87.89
30.35,286.6,88.22
30.89,287.5,88.68
31.12,290.0,89.46
31.31,292.8,90.28
31.57,293.6,90.5
31.84,294.0,90.61
32.39,296.4,90.66
32.85,298.0,90.8
33.19,298.5,91.03
33.54,299.1,91.26
33.94,300.1,91.87
34.34,301.2,92.51
34.73,302.2,93.33
34.95,303.6,93.73
35.1,305.3,93.91
34.89,305.5,94.37
34.65,305.6,94.86
34.26,306.3,95.5
33.78,307.5,96.21
33.22,308.8,96.93
32.69,307.7,97.18
32.3,307.4,97.55
32.09,309.2,98.27
31.87,310.9,98.97
31.79,312.6,99.08
31.7,314.2,99.2
31.59,315.5,99.23
31.48,316.6,99.23
31.34,317.9,98.78
31.2,319.4,98.22
31.1,320.6,97.91
31.08,321.5,98.01
31.05,322.4,98.13
30.97,324.1,98.86
30.88,325.8,99.59
30.77,325.9,99.21
30.64,325.8,98.69
30.52,325.6,98.18
30.32,325.3,98.01
30.05,324.8,98.1
29.82,326.2,98.74
29.63,329.3,99.85
29.47,332.0,100.4
29.33,334.7,100.6
29.21,334.8,100.3
29.1,334.1,99.8
29.13,334.6,100.3
29.21,335.6,101.2
29.34,338.0,102.2
29.49,340.9,103.2
29.61,343.5,103.6
29.73,346.0,103.7
29.82,346.9,102.9
29.9,347.2,101.9
30.0,347.3,101.6
30.09,347.4,101.6
30.21,348.6,102.0
30.3,349.6,102.4
30.34,349.7,102.1
30.37,349.7,102.0
30.36,348.9,102.1
30.35,348.1,102.3
30.34,347.4,102.4
30.35,346.9,102.3
30.39,347.0,102.2
30.44,348.0,102.3
30.48,348.3,102.4
30.5,347.9,102.5
30.51,347.3,102.6
30.53,346.3,102.4
30.52,346.2,102.6
30.49,346.9,103.2
30.39,348.0,103.3
30.26,349.2,103.3
30.11,349.7,103.2
29.94,349.2,102.8
29.76,348.6,102.6
29.58,348.0,102.4
29.44,347.2,102.0
29.31,346.5,101.7
29.21,345.8,101.3
29.1,345.1,100.9
29.0,342.8,100.2
28.91,340.4,99.45
28.83,338.8,99.09
28.76,337.6,98.92
28.69,336.6,98.78
28.58,336.0,98.72
28.47,335.4,98.65
28.35,334.0,98.22
28.22,332.6,97.78
28.13,329.7,97.39
28.06,327.3,97.04
28.01,325.5,96.75
27.97,323.8,96.47
27.87,322.8,96.39
27.75,322.0,96.38
27.64,321.5,96.34
27.55,321.4,96.27
27.46,321.3,96.2
27.36,320.1,95.75
27.25,318.3,95.06
27.22,314.8,93.68
27.22,311.5,92.4
27.33,309.5,92.05
27.43,307.6,91.7
27.56,307.2,91.79
27.71,307.9,92.17
27.85,308.1,92.1
28.01,307.6,91.33
28.19,306.6,90.63
28.43,304.7,90.08
28.66,303.2,89.73
28.86,302.6,89.81
29.07,301.9,89.9
29.26,301.0,89.68
29.45,299.9,89.41
29.63,297.4,88.72
29.77,297.5,89.14
29.89,298.5,89.98
29.99,299.4,90.46
30.09,300.1,90.9
30.16,298.4,90.37
30.22,296.0,89.54
30.25,293.7,89.6
30.26,291.6,90.34
30.41,290.6,90.44
30.58,289.5,90.58
30.78,288.3,90.76
30.96,287.2,90.89
31.07,286.3,90.85
31.17,285.5,90.8
31.19,282.4,89.75
31.19,279.2,88.63
31.2,276.1,87.79
31.2,273.2,87.17
31.15,272.4,87.22
31.11,271.6,87.2
31.06,270.9,86.86
31.02,270.2,86.52
31.03,270.7,86.44
31.04,271.2,86.44
31.04,271.6,86.53
31.1,272.3,86.8
31.19,273.4,87.23
31.29,274.5,87.57
31.47,274.9,87.35
31.65,275.3,87.13
31.89,276.4,86.52
32.12,277.3,85.87
32.25,276.6,85.62
32.38,275.9,85.35
32.63,275.5,84.83
32.82,276.3,84.6
32.85,277.6,84.28
32.77,278.5,83.72
32.64,279.0,83.18
32.32,277.6,82.71
32.14,277.5,82.93
32.02,278.1,83.43
31.99,280.4,83.93
31.93,281.4,83.91
31.82,280.4,83.06
31.72,279.3,82.28
31.66,278.0,81.82
31.6,276.8,81.5
31.49,276.5,81.94
31.38,276.2,82.38
31.16,278.0,82.34
30.92,280.0,82.24
30.64,280.8,81.91
30.26,279.3,81.19
29.89,277.9,80.66
29.53,276.6,80.62
29.15,275.8,80.62
28.76,275.4,80.65
28.47,274.0,80.17
28.27,271.9,79.29
28.07,269.8,78.4
27.83,267.3,77.47
27.52,264.1,76.42
27.24,261.7,75.56
27.08,262.5,75.36
26.92,263.3,75.16
26.83,264.1,74.84
26.8,264.7,74.39
26.77,265.5,74.02
26.72,266.7,74.16
26.67,268.0,74.3
26.62,269.2,74.41
26.63,268.6,73.93
26.64,268.1,73.45
26.75,267.8,72.92
26.82,268.4,72.74
26.84,270.2,73.08
26.86,272.0,73.42
26.87,273.2,73.67
26.87,273.4,73.81
26.87,273.7,73.95
26.86,274.1,74.08
26.83,275.1,74.15
26.88,276.1,74.67
26.95,276.6,75.28
27.0,275.4,75.54
27.05,274.2,75.8
27.1,272.9,76.06
27.22,272.2,76.41
27.36,271.5,76.77
27.41,272.3,77.02
27.46,273.3,77.26
27.48,273.2,76.92
27.51,273.1,76.58
27.54,272.0,76.9
27.56,270.6,77.41
27.65,269.6,77.56
27.75,268.8,77.54
27.81,268.1,77.61
27.81,267.3,77.8
27.81,266.6,77.98
27.76,266.7,78.67
27.69,267.2,79.59
27.74,266.3,79.94
27.83,265.0,80.08
27.92,263.7,80.22
28.11,262.7,80.19
28.3,261.8,80.14
28.42,261.9,80.44
28.51,262.2,80.81
28.65,261.4,80.96
28.81,260.4,81.04
29.04,261.7,82.2
29.31,264.0,83.81
29.54,266.4,84.72
29.75,268.9,85.19
29.97,269.6,85.07
30.2,267.6,84.11
30.74,264.4,85.04
31.16,264.8,86.0
31.53,266.2,86.78
31.84,267.2,87.02
32.16,268.1,87.27
32.44,269.9,88.42
32.72,271.7,89.57
33.06,274.1,90.59
33.46,277.1,91.43
33.75,278.4,91.82
34.05,279.8,92.29
34.33,281.7,93.05
34.66,282.5,93.18
34.96,282.3,92.94
35.14,281.3,92.72
35.29,281.8,92.88
