TymeBreathRate,tidal_volume,TymeVentilation
22.86,268.8,64.61
22.79,268.4,64.72
22.72,268.8,65.19
22.74,269.4,65.57
22.76,270.0,65.95
22.78,270.8,66.3
22.76,272.7,66.46
22.75,274.5,66.62
22.74,275.6,66.49
22.74,276.6,66.35
22.73,277.6,66.2
22.8,279.7,66.23
22.94,282.5,66.39
23.17,279.4,65.57
23.39,276.6,64.83
23.53,277.0,64.79
23.67,277.3,64.74
23.81,277.7,64.7
23.96,275.3,64.36
24.11,272.8,64.0
24.26,270.3,63.65
24.43,272.0,64.04
24.6,274.5,64.56
24.78,276.9,65.08
24.97,277.6,65.35
25.16,277.6,65.52
25.36,277.5,65.68
25.54,277.6,65.7
25.7,277.9,65.65
25.87,277.7,65.68
26.03,277.3,65.75
26.05,277.4,66.12
26.01,277.6,66.47
25.89,277.9,66.47
25.77,278.1,66.47
25.65,278.3,66.47
25.47,278.2,66.34
25.3,278.0,66.15
25.18,276.8,65.55
25.08,276.9,65.43
24.98,277.5,65.53
25.04,278.6,65.63
25.1,279.7,65.73
25.16,280.7,65.83
25.22,280.9,65.83
25.27,279.4,65.63
25.33,277.8,65.42
25.38,276.3,65.22
25.4,276.4,65.31
25.41,277.2,65.5
25.42,278.0,65.69
25.39,279.2,65.84
25.29,280.9,65.94
25.19,282.7,66.05
25.08,283.8,66.19
24.96,284.9,66.34
24.82,286.2,66.5
24.59,288.8,66.81
24.35,291.4,67.11
24.21,291.3,67.2
24.07,291.0,67.26
23.94,290.7,67.33
23.74,289.3,67.29
23.45,286.8,67.11
23.21,285.3,67.08
23.04,285.8,67.32
22.87,286.2,67.56
22.71,287.2,67.76
22.54,289.7,67.87
22.38,292.1,67.98
22.31,291.1,67.13
22.26,289.1,66.03
22.31,287.2,65.9
22.36,285.3,65.76
22.4,283.4,65.63
22.45,283.8,65.85
22.49,286.6,66.38
22.53,289.2,66.91
22.56,291.0,67.05
22.58,292.8,67.19
22.61,293.8,66.92
22.63,294.8,66.62
22.65,295.7,66.33
22.63,294.0,66.01
22.6,292.2,65.69
22.58,290.4,65.38
22.63,289.3,65.75
22.68,288.2,66.15
22.72,287.0,66.29
22.76,285.7,66.27
22.81,285.0,66.27
22.87,284.7,66.28
22.93,284.3,66.3
23.02,284.8,66.36
23.13,285.9,66.45
23.25,287.1,66.55
23.35,287.8,66.67
23.43,288.1,66.83
23.51,288.3,66.99
23.59,288.6,67.15
23.62,288.5,67.18
23.61,288.1,67.14
23.61,288.8,67.18
23.61,289.8,67.24
23.68,292.1,67.53
23.8,295.3,68.0
23.84,295.2,68.06
23.87,294.9,68.09
23.9,294.5,68.11
23.92,294.2,68.09
23.9,294.1,67.91
23.89,294.0,67.72
23.94,291.8,67.54
23.99,289.8,67.46
24.05,289.4,67.75
24.1,289.0,68.04
24.18,289.0,68.28
24.3,289.9,68.42
24.42,290.8,68.57
24.43,290.1,68.5
24.43,289.4,68.44
24.44,288.7,68.37
24.44,287.9,68.46
24.43,287.1,68.57
24.31,287.2,68.85
24.14,287.7,69.19
24.1,289.2,69.42
24.08,290.8,69.63
24.06,292.3,69.84
23.97,293.5,70.4
23.87,294.7,71.02
23.79,293.6,71.03
23.72,291.7,70.85
23.65,289.8,70.67
23.61,287.6,70.56
23.66,284.1,70.69
23.72,284.6,71.04
23.79,287.2,71.52
23.87,289.8,71.99
23.94,292.5,72.41
24.0,295.6,72.61
24.07,298.8,72.81
24.12,301.1,72.9
24.15,302.1,72.82
24.19,303.2,72.74
24.22,304.2,72.67
24.32,303.8,73.54
24.4,303.4,74.17
24.44,303.0,74.28
24.48,302.5,74.4
24.54,304.5,74.36
24.61,306.4,74.32
24.72,308.1,74.68
24.84,309.2,75.25
24.9,308.3,75.39
24.95,307.3,75.54
25.03,306.1,75.71
25.15,304.2,75.95
25.28,303.1,76.29
25.38,304.7,77.0
25.48,306.4,77.71
25.6,309.2,78.16
25.71,312.3,78.53
25.75,311.5,78.36
25.75,309.2,77.98
25.75,307.1,77.7
25.78,306.5,77.89
25.81,305.8,78.08
25.81,304.0,78.35
25.77,301.2,78.7
25.72,300.3,78.96
25.66,300.3,79.17
25.67,299.9,79.27
25.71,299.4,79.32
25.74,299.0,79.36
25.8,298.4,79.4
25.91,297.4,79.4
26.01,296.4,79.4
26.12,295.4,79.4
26.26,293.2,79.56
26.4,291.1,79.72
26.55,289.3,79.89
26.79,293.7,80.33
27.03,296.3,80.51
27.27,297.3,80.47
27.49,298.0,80.47
27.64,298.1,80.6
27.8,298.1,80.74
27.98,298.2,80.8
28.2,298.1,80.69
28.46,298.0,80.68
28.94,297.8,81.34
29.31,297.3,81.37
29.68,297.9,81.52
30.04,300.5,81.84
30.36,301.8,82.03
30.63,301.4,82.03
30.9,300.9,82.03
31.18,299.2,81.87
31.49,295.9,81.51
31.59,295.3,80.64
31.71,296.0,80.21
31.9,297.7,80.47
31.98,299.8,80.56
32.03,301.3,80.58
31.99,299.8,80.27
31.95,298.3,79.95
31.92,295.3,79.9
31.91,290.9,80.08
31.87,288.9,80.12
31.83,287.3,80.03
31.82,286.0,79.51
31.81,284.6,78.99
31.8,283.3,78.46
31.76,282.4,78.16
31.7,281.7,77.95
31.64,281.1,77.74
31.39,276.5,77.45
31.12,273.3,77.19
30.83,272.8,76.98
30.52,272.7,76.72
30.14,273.3,76.32
29.76,273.7,75.98
29.37,273.9,75.68
28.99,273.7,75.31
28.66,272.8,74.75
28.33,271.8,74.19
27.94,270.2,73.51
27.52,268.0,72.75
27.33,270.5,73.5
27.18,273.5,74.43
27.17,275.4,75.1
27.21,277.0,75.67
27.26,278.5,76.24
27.3,280.1,76.81
27.39,282.3,77.67
27.49,284.6,78.5
27.49,286.1,78.44
27.49,287.6,78.39
27.49,288.9,78.32
27.48,288.1,78.18
27.47,287.4,78.03
27.41,287.4,78.13
27.23,288.9,78.76
27.11,290.2,78.83
26.99,291.4,78.89
26.83,292.4,79.13
26.57,292.7,79.8
26.36,292.8,80.22
26.2,292.8,80.26
26.05,292.8,80.29
26.06,298.0,79.87
26.17,299.5,79.63
26.3,300.6,79.4
26.42,301.7,79.17
26.58,303.3,79.18
26.74,304.9,79.2
27.01,306.6,79.26
27.3,308.4,79.32
27.52,307.5,79.17
27.74,305.9,78.96
27.95,304.3,78.75
28.09,304.5,78.7
28.2,306.0,78.76
28.3,307.5,78.81
28.38,308.6,78.77
28.44,309.6,78.69
28.41,310.4,78.99
28.28,311.4,79.05
28.08,312.3,78.9
27.96,312.2,78.92
27.84,312.2,78.94
27.73,312.1,78.96
27.53,312.7,79.28
27.32,313.4,79.65
27.03,314.0,79.73
26.74,314.7,79.79
26.58,316.0,80.1
26.42,317.2,80.4
26.37,319.5,80.66
26.32,321.8,80.91
26.28,322.8,81.02
26.23,323.2,81.06
26.19,323.6,81.09
26.12,324.2,81.27
26.05,324.9,81.49
25.98,325.6,81.7
25.9,326.3,81.91
25.68,326.3,81.9
25.34,325.8,81.74
25.08,325.8,81.87
24.85,326.0,82.09
24.62,326.2,82.31
24.38,326.4,82.52
24.15,326.6,82.72
23.89,327.2,83.12
23.57,328.9,83.96
23.26,330.6,84.79
23.16,330.7,85.34
23.05,330.8,85.88
22.96,330.8,86.25
22.89,330.2,85.78
22.82,329.6,85.3
22.79,329.5,84.82
22.77,329.6,84.33
22.75,329.6,83.85
22.75,329.8,83.31
22.8,330.3,82.63
22.85,330.8,81.96
22.92,330.3,81.61
23.01,329.2,81.46
23.09,328.1,81.31
23.26,328.1,81.37
23.47,328.5,81.51
23.76,329.2,81.5
24.12,330.1,81.4
24.45,329.9,81.14
24.76,329.3,80.79
25.04,328.7,80.43
25.23,328.3,80.04
25.43,327.8,79.64
25.63,327.4,79.36
25.87,327.0,79.49
26.12,326.5,79.65
26.41,325.5,80.22
26.58,324.8,80.62
26.69,324.4,80.92
26.79,324.0,81.23
26.91,324.2,81.25
27.02,324.8,81.31
27.1,325.8,81.66
27.18,326.4,81.89
27.28,325.7,81.88
27.34,324.6,81.83
27.36,323.1,81.76
27.37,321.8,81.72
27.39,321.9,82.05
27.41,321.9,82.37
27.4,321.0,82.47
27.39,320.1,82.57
27.36,320.0,82.75
27.28,321.5,83.16
27.21,323.0,83.57
27.15,323.1,83.7
27.12,321.3,83.47
27.07,319.5,83.22
26.99,317.9,82.92
26.9,316.3,82.63
26.73,317.2,83.18
26.55,318.4,83.82
26.36,319.6,84.26
26.15,320.8,84.55
25.95,321.8,84.8
25.84,321.4,84.8
25.72,320.9,84.8
25.6,321.0,84.98
25.45,322.8,85.84
25.33,324.5,86.54
25.3,325.4,86.4
25.28,326.4,86.26
25.28,327.1,86.13
25.33,327.4,86.01
25.39,327.8,85.91
25.46,328.0,85.87
25.53,328.3,85.82
25.6,328.8,85.72
25.65,329.6,85.6
25.71,330.4,85.47
25.77,331.8,85.13
25.83,332.8,84.75
25.87,331.0,84.11
25.92,329.2,83.51
25.97,328.7,83.9
26.03,328.1,84.23
26.12,327.4,84.18
26.22,326.7,84.12
26.31,326.0,84.11
26.39,325.4,84.14
26.47,324.7,84.16
26.5,325.0,84.26
26.49,325.6,84.39
26.5,327.0,84.48
26.53,328.8,84.56
26.56,330.4,84.53
26.6,331.8,84.38
26.58,331.8,84.39
26.55,331.6,84.42
26.51,331.6,84.49
26.45,331.7,84.64
26.39,331.8,84.8
26.35,331.7,84.85
26.32,331.2,84.83
26.28,330.5,84.8
26.25,329.7,84.78
26.22,329.6,85.02
26.21,330.3,85.59
26.19,331.0,86.15
26.19,331.2,86.44
26.2,331.2,86.51
26.19,330.1,86.35
26.17,328.5,86.05
26.15,326.8,85.76
26.09,326.8,86.14
26.01,327.0,86.59
25.94,327.1,87.03
25.82,327.7,87.23
25.69,328.8,87.45
25.52,332.6,87.78
25.35,334.1,87.93
25.2,333.8,87.93
25.05,333.3,87.93
24.99,332.0,87.92
24.92,330.6,87.9
24.97,330.5,87.93
25.03,330.7,87.97
25.09,330.8,88.01
25.11,330.9,88.04
25.14,331.0,88.07
25.16,331.0,88.06
25.2,331.2,87.68
25.23,331.3,87.3
25.27,331.4,86.92
25.47,329.4,86.49
25.68,327.4,86.05
25.86,327.0,86.12
26.02,326.7,86.21
26.14,326.3,86.11
26.14,325.6,85.62
26.15,325.3,85.24
26.18,325.9,85.12
26.22,326.6,85.01
26.25,324.7,84.9
26.26,324.2,84.99
26.25,324.5,85.17
26.24,324.9,85.35
26.25,326.3,85.6
26.28,328.1,85.87
26.4,325.8,85.44
26.58,322.0,84.95
26.68,322.8,85.48
26.78,323.6,85.96
26.87,323.8,85.92
26.97,324.1,85.87
27.07,324.4,85.85
27.21,324.4,85.95
27.32,324.1,85.99
27.33,322.9,85.81
27.35,321.6,85.63
27.34,320.7,85.66
27.33,319.7,85.74
27.34,318.9,86.18
27.36,318.1,86.82
27.34,318.1,87.37
27.29,318.8,87.86
27.23,319.4,88.27
27.04,319.1,87.97
26.86,318.9,87.75
26.76,318.2,88.48
26.66,317.6,89.2
26.67,318.5,89.89
26.74,320.0,90.56
26.78,321.0,90.91
26.8,321.6,90.98
26.81,322.3,91.05
26.84,322.4,90.88
26.91,321.5,90.23
26.99,320.3,89.68
27.13,318.4,89.39
27.26,316.9,89.17
27.35,317.0,89.17
27.44,317.0,89.17
27.53,316.9,89.05
27.65,315.6,88.16
27.77,314.5,87.38
27.89,313.9,87.56
28.01,312.7,87.76
28.12,311.0,87.96
28.23,310.8,88.17
28.32,312.2,88.39
28.4,312.9,88.37
28.44,311.9,87.86
28.49,311.7,87.74
28.56,312.1,88.02
28.66,312.2,88.21
28.77,312.1,88.34
28.85,311.1,88.13
28.92,309.8,87.84
28.99,308.7,87.54
29.08,307.7,87.23
29.17,306.7,86.91
29.28,307.6,86.95
29.37,309.6,87.18
29.42,311.9,87.44
29.46,313.3,87.62
29.48,311.6,87.55
29.51,310.0,87.48
29.49,309.6,87.58
29.46,309.5,87.71
29.4,310.8,87.92
29.34,312.4,88.15
29.27,311.2,87.92
29.2,308.4,87.43
29.11,307.1,87.07
28.96,311.4,87.24
28.84,313.1,86.87
28.74,311.5,85.82
28.63,312.1,86.19
28.51,313.4,87.02
28.39,314.6,87.41
28.26,315.9,87.67
28.14,317.2,87.94
28.08,318.3,88.2
28.03,319.5,88.47
27.94,320.8,88.67
27.83,322.0,88.79
27.7,321.9,88.63
27.56,321.3,88.34
27.47,320.7,88.11
27.41,320.1,87.92
27.35,319.7,87.82
27.29,320.2,88.07
27.23,320.8,88.33
27.12,320.2,87.35
27.01,319.7,86.35
26.89,319.3,85.66
26.78,319.2,85.37
26.66,319.0,85.07
26.53,317.7,84.75
26.39,314.9,84.39
26.3,312.7,84.07
26.23,310.9,83.77
26.17,309.5,83.46
26.14,308.3,83.14
26.1,307.4,82.86
26.12,309.2,83.34
26.14,311.0,83.81
26.16,312.2,84.16
26.17,312.8,84.36
26.19,313.4,84.56
26.2,314.0,84.76
26.21,314.6,84.93
26.21,315.2,84.88
26.21,315.7,84.83
26.14,314.6,84.31
26.11,313.3,83.93
26.1,311.7,83.68
26.09,310.2,83.51
26.08,309.3,83.76
26.08,308.6,84.05
26.14,310.0,84.76
26.21,311.3,85.48
26.33,314.0,86.12
26.46,316.9,86.72
26.55,318.9,87.22
26.64,320.8,87.72
26.75,322.0,88.16
26.89,322.1,88.53
27.03,322.2,88.9
27.17,322.2,89.54
27.32,322.2,90.24
27.46,321.7,90.76
27.58,320.8,91.1
27.71,320.2,91.46
27.88,322.2,92.2
28.04,323.9,92.72
28.19,325.2,92.99
28.33,324.4,92.95
28.47,323.1,92.84
28.5,324.5,93.24
28.53,326.0,93.67
28.57,327.0,94.13
28.65,325.2,94.7
28.76,325.3,95.26
28.92,327.4,95.8
29.12,328.6,95.81
29.36,328.5,95.15
29.59,328.3,94.79
29.8,328.0,94.83
30.04,328.1,94.96
30.33,329.7,95.28
30.57,330.7,95.5
30.76,331.1,95.62
30.82,331.7,95.6
30.85,332.3,95.56
30.87,332.6,95.53
30.86,332.7,95.53
30.82,333.2,95.72
30.69,334.9,96.28
30.54,336.5,97.02
30.4,338.0,97.77
30.28,337.2,97.86
30.16,337.0,98.03
30.06,339.6,98.61
29.95,342.3,99.23
29.82,346.3,100.3
29.7,350.3,101.3
29.56,354.9,102.4
29.41,359.5,103.5
29.32,359.2,103.3
29.23,358.2,103.0
29.15,358.3,103.0
29.08,359.6,103.6
29.0,360.7,104.2
28.86,360.9,104.3
28.71,361.1,104.5
28.54,362.3,104.9
28.36,363.7,105.3
28.19,365.3,105.7
28.04,367.1,106.1
27.9,369.4,106.5
27.77,371.9,106.8
27.64,372.9,106.7
27.54,370.2,105.4
27.44,367.7,104.3
27.42,366.1,104.3
27.39,364.6,104.4
27.38,363.0,104.3
27.37,361.3,104.1
27.38,360.9,104.0
27.4,362.1,104.0
27.45,363.2,103.9
27.55,364.6,103.6
27.65,365.9,103.5
27.78,367.2,103.6
27.9,368.3,103.8
28.01,368.6,103.7
28.13,369.0,103.7
28.24,370.5,103.6
28.34,371.5,103.6
28.36,370.7,103.2
28.38,369.9,102.8
28.4,369.0,102.5
28.42,368.1,102.4
28.44,367.4,102.4
28.49,367.1,102.7
28.55,366.8,103.0
28.61,366.6,103.2
28.68,366.4,103.4
28.74,366.3,103.7
28.81,366.5,103.7
28.87,366.9,103.6
28.91,366.4,103.4
28.91,364.3,102.9
28.91,362.3,102.5
28.86,361.9,102.7
28.78,362.0,103.1
28.67,362.1,103.2
28.56,362.2,103.2
28.49,362.2,103.5
28.42,361.9,103.6
28.35,360.1,102.8
28.29,358.3,102.0
28.21,356.6,101.5
28.12,354.8,101.1
28.11,355.1,100.9
28.11,355.7,100.9
28.1,353.7,100.3
28.1,350.2,99.52
28.1,347.0,98.91
28.12,344.5,98.73
28.13,342.0,98.55
28.18,339.8,98.23
28.26,337.9,97.77
28.33,336.6,97.51
28.38,336.5,97.76
28.42,336.3,97.93
28.43,333.1,96.81
28.43,331.5,96.01
28.43,331.7,95.57
28.43,331.5,95.1
28.41,330.3,94.54
28.36,328.3,94.0
28.3,325.5,93.48
28.23,322.8,92.97
28.24,320.8,93.26
28.28,319.3,93.63
28.43,320.4,94.41
28.57,321.1,94.74
28.7,321.0,94.3
28.83,320.8,93.87
28.95,320.0,93.44
29.06,319.1,93.01
29.17,318.2,92.57
29.37,317.2,92.12
29.58,316.1,91.66
29.7,313.5,90.69
29.78,310.0,89.45
29.77,305.8,88.22
29.7,301.1,87.01
29.65,297.3,86.37
29.65,295.8,87.24
29.74,294.0,87.33
29.8,293.2,87.38
29.85,292.8,87.45
29.91,292.4,87.45
30.0,291.5,87.26
30.11,291.0,87.04
30.26,292.3,86.58
30.35,292.4,86.18
30.39,291.4,85.85
30.43,290.4,85.51
30.37,288.9,84.98
30.29,287.4,84.42
30.23,286.5,84.01
30.18,286.0,83.73
30.2,285.6,83.18
30.16,284.3,82.44
30.05,281.8,81.48
30.01,279.8,81.04
29.99,278.0,80.86
29.98,275.7,80.57
30.0,272.5,80.02
29.97,269.9,79.78
29.84,269.0,80.28
29.71,268.0,80.78
29.61,267.0,81.17
29.56,266.1,81.35
29.52,265.1,81.54
29.53,263.6,81.8
29.6,261.4,82.15
29.47,264.3,83.2
29.32,265.5,83.29
29.14,265.3,82.71
28.97,265.1,82.13
28.79,262.3,81.55
28.61,259.1,80.99
28.47,256.1,80.51
28.33,253.1,80.03
28.27,253.7,80.64
28.21,254.4,81.32
28.15,255.2,82.0
28.39,253.2,82.12
28.76,251.6,82.05
29.3,251.9,81.77
29.82,252.1,81.52
30.23,251.7,81.45
30.65,251.4,81.38
31.06,251.0,81.3
31.58,250.0,81.21
32.1,248.9,81.12
32.56,248.3,81.06
33.01,247.8,81.02
33.36,247.6,81.25
33.66,247.6,81.62
34.09,251.3,82.6
34.69,251.3,83.59
35.26,252.6,85.4
35.73,255.2,86.85
36.14,258.4,87.72
36.58,258.8,87.24
37.05,259.0,86.91
37.62,259.0,86.95
38.08,260.2,87.02
38.45,262.5,87.12
38.87,265.5,87.5
39.27,265.1,87.48
39.49,263.5,87.33
39.48,264.9,87.59
39.4,265.9,87.85
39.25,266.7,88.09
39.1,267.5,88.33
38.76,267.5,88.5
38.19,267.1,88.72
37.59,272.3,90.18
37.22,273.9,90.45
36.9,274.8,90.49
36.62,275.5,90.42
36.33,277.0,90.51
36.0,279.9,90.99
35.67,282.9,91.44
35.07,287.1,91.58
34.5,290.7,91.55
33.98,294.1,91.44
33.55,297.0,91.56
33.11,299.8,91.6
32.69,301.7,91.09
32.29,303.5,90.87
31.95,305.1,91.16
31.62,306.6,91.46
31.36,308.7,92.19
31.12,310.9,93.0
30.87,313.1,93.8
30.63,315.9,94.42
30.39,318.7,95.04
30.14,321.3,95.44
29.88,323.7,95.72
29.61,326.5,96.14
29.33,330.3,96.84
29.04,333.2,97.39
28.74,332.6,97.36
28.46,332.7,97.39
28.26,335.4,97.72
28.07,338.2,98.04
27.87,339.2,97.66
27.68,340.1,97.23
27.47,341.0,96.86
27.24,341.9,96.65
27.02,342.7,96.43
26.9,342.5,96.21
26.79,342.4,95.99
26.82,342.4,95.81
26.86,342.4,95.63
27.02,343.0,95.36
27.18,343.6,95.09
27.35,343.1,94.42
27.52,342.0,93.52
27.7,341.8,92.93
27.86,342.7,92.69
27.97,343.1,92.34
27.98,342.5,91.76
27.98,341.8,91.17
27.98,341.2,90.59
27.93,339.9,90.15
27.87,338.5,89.74
27.81,337.0,89.49
27.75,335.7,89.25
27.7,334.7,89.02
