TymeBreathRate,tidal_volume,TymeVentilation
31.88,328.2,105.1
31.87,328.0,105.2
31.82,329.1,106.1
31.77,329.3,105.9
31.7,328.7,104.7
31.64,328.1,103.5
31.64,325.0,102.4
31.66,320.8,101.3
31.83,320.1,101.3
31.98,320.0,101.6
31.97,321.9,103.2
31.91,323.1,104.1
31.79,323.6,104.0
31.68,323.8,104.0
31.64,320.4,103.4
31.62,318.0,102.9
31.64,318.1,102.9
31.66,318.3,102.9
31.68,318.6,103.0
31.72,319.2,103.1
31.88,319.7,103.1
32.14,320.1,103.1
32.44,321.6,103.4
32.74,323.2,103.8
32.87,324.7,103.8
33.0,326.2,103.9
33.13,327.8,103.8
33.24,329.5,103.7
33.37,331.9,104.2
33.49,332.8,104.5
33.59,331.6,104.1
33.67,327.5,102.6
33.73,324.8,101.6
33.76,324.0,101.3
33.8,323.2,100.9
33.78,323.7,101.4
33.76,324.3,101.8
33.55,327.9,103.6
33.39,331.0,104.5
33.3,332.4,104.6
33.25,331.6,104.9
33.19,330.9,105.2
33.02,331.9,105.7
32.84,332.8,106.0
32.64,332.9,106.0
32.44,333.0,106.0
32.19,335.3,106.6
31.97,337.5,107.1
31.82,339.4,107.2
31.66,341.3,107.2
31.48,341.9,107.0
31.25,339.8,106.2
31.1,338.0,106.1
31.01,336.5,106.4
30.89,338.5,107.9
30.75,344.2,110.8
30.76,347.9,111.4
30.78,351.4,111.8
30.82,352.7,111.5
30.89,351.8,110.5
30.9,349.4,109.0
30.89,346.5,107.3
30.86,344.3,107.4
30.84,342.3,107.7
30.81,340.6,108.2
30.79,344.6,110.0
30.81,349.5,111.2
30.84,354.8,112.1
30.86,352.8,110.5
30.89,350.8,108.9
31.08,350.9,109.2
31.3,352.3,109.9
31.48,355.2,110.4
31.64,357.3,110.8
31.76,356.8,110.6
31.88,356.3,110.5
31.97,355.2,110.2
31.95,352.4,109.4
31.94,350.1,109.0
31.95,348.3,109.2
31.96,346.6,109.4
31.87,347.0,109.4
31.73,347.6,109.2
31.51,347.4,108.5
31.44,347.3,108.3
31.43,346.8,108.0
31.47,345.9,107.7
31.51,345.1,107.4
31.41,344.2,107.2
31.31,343.4,107.0
31.17,343.2,107.0
31.03,344.3,107.5
31.13,345.0,107.7
31.3,344.7,107.5
31.41,343.9,107.2
31.43,342.1,106.6
31.45,340.3,105.9
31.45,338.9,106.2
31.41,337.8,106.5
31.25,337.4,106.0
31.1,337.9,105.8
30.97,339.0,105.8
30.84,340.2,105.7
30.6,335.8,105.0
30.32,329.7,104.0
30.32,326.3,103.9
30.31,323.0,103.8
30.31,320.3,104.0
30.34,320.2,104.5
30.39,321.9,105.0
30.44,323.6,105.6
30.56,325.8,105.5
30.68,328.0,105.5
30.84,327.6,104.6
31.06,323.3,102.4
31.09,321.5,102.5
31.1,320.0,102.7
31.17,319.7,103.2
31.34,321.9,104.3
31.56,325.7,105.3
31.8,330.4,106.3
31.91,333.3,106.6
32.0,335.9,106.8
32.08,338.4,106.9
32.17,339.1,106.6
32.37,335.5,105.6
32.64,329.5,104.2
32.91,329.8,104.9
33.1,330.5,105.2
33.25,331.4,105.2
33.41,331.7,105.4
33.59,331.7,105.6
33.78,331.6,105.8
34.06,330.5,105.5
34.17,330.1,105.5
34.21,330.8,105.7
34.33,332.7,106.1
34.4,334.5,106.4
34.46,336.3,106.7
34.44,335.1,106.6
34.41,333.4,106.5
34.34,331.0,106.3
34.14,326.4,105.5
34.08,324.5,105.9
34.01,323.6,106.4
33.92,324.2,107.0
33.84,324.6,107.4
33.77,324.8,107.6
33.7,325.0,107.7
33.62,322.5,107.5
33.54,318.3,107.2
33.46,320.7,108.4
33.39,323.4,109.6
33.21,326.7,110.3
32.99,329.5,110.3
32.85,325.8,108.8
32.76,324.1,108.4
32.7,323.8,108.7
32.72,321.8,108.4
32.75,319.6,108.1
32.85,320.0,108.4
33.03,323.2,109.5
33.32,325.3,109.7
33.69,326.5,109.2
33.93,325.1,108.4
34.15,323.5,107.7
34.3,321.6,107.2
34.45,319.8,106.8
34.63,318.4,106.9
34.93,319.2,109.1
35.18,324.7,110.3
35.37,325.5,109.9
35.52,322.7,108.6
35.63,320.1,108.3
35.69,316.9,108.6
35.73,313.4,109.3
35.74,312.0,109.5
35.75,310.9,109.5
35.76,310.2,109.1
35.82,310.8,109.3
35.9,311.8,109.7
36.06,313.9,110.7
36.27,316.6,111.9
36.32,315.2,110.6
36.37,314.1,109.9
36.4,313.2,109.5
36.45,312.9,109.4
36.53,313.5,109.8
36.61,316.2,111.3
36.69,319.4,113.1
36.78,320.7,113.1
36.88,320.3,112.3
37.05,314.8,111.8
37.23,314.5,111.8
37.4,316.0,112.0
37.49,317.1,112.0
37.58,318.2,112.0
37.51,319.6,111.6
37.31,319.9,110.9
37.06,319.1,110.2
36.97,322.0,111.5
36.99,325.2,112.0
36.97,326.4,111.8
36.84,323.5,110.5
36.71,320.6,109.2
36.63,316.4,108.9
36.47,315.0,109.1
36.25,316.5,110.0
36.18,318.3,110.5
36.11,320.1,111.1
35.98,322.1,111.6
35.76,324.2,112.0
35.52,325.5,112.2
35.14,321.8,111.1
34.69,317.5,110.3
34.26,314.4,110.2
34.03,314.9,110.9
33.81,315.5,111.6
33.44,316.6,112.4
32.99,317.6,112.9
32.79,314.5,111.6
32.59,311.4,110.3
32.5,311.2,111.6
32.47,312.4,113.0
32.56,316.3,113.8
32.67,320.0,114.5
33.0,321.4,114.4
33.33,322.3,114.2
33.66,322.2,113.7
33.82,321.0,113.1
33.94,319.5,112.4
34.23,316.5,111.5
34.88,309.9,110.0
35.54,308.7,110.3
36.18,307.5,109.9
36.79,305.1,108.7
37.35,306.0,108.6
37.81,305.5,108.5
38.14,303.2,108.1
38.48,301.0,107.8
38.8,301.4,108.6
39.24,297.8,107.2
39.56,295.3,107.3
39.78,296.5,108.3
39.96,300.5,108.8
40.2,300.0,109.1
40.38,298.2,108.8
40.48,295.7,108.3
40.49,293.4,107.9
40.5,291.0,107.5
40.45,289.4,107.5
40.37,288.1,107.8
40.33,286.3,108.9
40.29,286.4,110.3
40.24,287.8,111.8
40.06,292.5,112.6
39.81,295.3,112.6
39.49,295.3,111.7
39.19,297.0,112.3
38.97,296.5,112.1
38.81,294.2,111.1
38.64,291.8,110.1
38.46,288.1,109.3
38.32,285.7,109.5
38.39,292.5,112.2
38.7,298.8,113.3
39.07,302.9,113.4
39.47,303.2,112.6
39.75,302.9,112.3
40.01,302.6,112.1
40.22,303.4,112.4
40.29,307.6,114.3
40.14,306.9,113.1
39.96,304.1,111.5
39.79,299.8,110.2
39.7,306.1,113.3
39.59,313.2,113.9
39.54,311.0,112.7
39.5,309.8,112.0
39.44,310.7,112.4
39.39,311.6,112.9
39.35,313.2,113.5
39.33,315.4,114.1
39.34,319.1,114.0
39.29,319.5,113.8
39.19,315.7,113.3
39.08,314.9,113.7
38.96,315.0,114.2
38.85,314.8,114.1
38.57,316.1,114.5
38.18,318.3,115.2
37.74,319.7,115.6
36.85,315.7,113.5
36.2,310.8,112.5
35.71,308.1,112.7
35.49,312.0,115.3
35.34,314.4,115.7
35.18,316.8,115.9
35.13,317.0,115.7
35.11,316.7,115.5
35.19,317.7,116.0
35.34,319.6,117.2
35.38,320.7,116.7
35.41,321.7,116.3
35.44,321.9,115.5
35.48,320.8,114.1
35.57,317.9,113.6
35.69,315.7,114.0
35.83,316.7,115.1
35.9,318.4,116.0
35.94,320.4,116.7
35.98,322.5,117.5
36.02,327.6,118.4
36.05,330.4,118.8
36.07,330.3,118.6
36.28,326.8,117.3
36.65,324.2,117.3
37.08,322.6,118.1
37.33,326.2,119.8
37.59,330.0,121.5
37.92,336.0,122.3
38.15,334.5,120.6
38.35,332.1,119.4
38.55,330.6,119.2
38.73,329.9,119.4
38.76,333.5,121.5
38.73,333.0,119.9
38.75,329.5,119.1
38.78,327.4,118.9
38.81,328.3,119.6
38.84,329.1,120.2
38.9,332.8,120.3
38.88,336.7,120.3
38.79,340.0,120.0
38.66,335.4,119.3
38.6,333.5,119.3
38.59,333.7,119.8
38.59,333.9,120.3
38.51,334.6,120.5
38.21,337.2,121.3
37.78,340.6,122.3
37.29,340.2,120.8
37.15,342.0,121.2
37.06,344.3,122.0
36.88,347.0,122.4
36.69,349.6,122.9
36.21,347.7,121.0
35.74,345.6,119.5
35.32,343.6,119.6
35.15,347.9,121.5
35.07,354.7,124.3
34.95,357.3,124.0
34.82,359.8,123.6
34.71,357.9,121.9
34.63,352.5,119.4
34.57,350.0,119.5
34.51,347.8,119.6
34.46,346.5,119.4
34.41,345.3,119.2
34.26,344.3,118.7
34.12,343.3,118.3
33.91,340.9,117.2
33.61,336.6,115.4
33.31,333.0,115.5
33.14,332.8,116.0
33.12,335.8,116.5
33.15,334.5,115.7
33.17,333.8,115.2
33.17,334.4,115.0
33.18,335.0,114.8
33.23,335.0,113.0
33.34,334.4,112.0
33.48,333.3,111.5
33.66,332.3,111.0
34.08,331.5,111.0
34.56,330.0,110.7
35.1,327.7,110.1
35.51,330.4,112.7
35.83,332.6,114.5
36.04,334.2,115.2
36.25,335.8,115.9
36.33,335.5,115.9
36.36,334.6,115.7
36.35,333.9,115.5
36.18,333.5,116.6
35.99,332.9,117.3
35.81,332.4,117.2
35.86,333.6,117.3
35.94,334.3,117.1
36.05,334.6,116.4
36.08,333.7,115.9
36.11,332.7,115.3
36.24,331.9,115.1
36.42,331.3,115.2
36.61,330.7,114.9
36.77,329.6,114.4
36.89,327.7,113.7
37.01,325.8,113.0
37.07,325.7,113.5
37.13,325.6,113.9
37.08,325.1,114.1
36.91,324.7,114.1
36.53,326.8,114.5
36.07,328.3,113.3
35.7,326.9,112.3
35.43,323.6,111.8
35.17,322.2,112.0
34.92,324.1,113.4
34.66,326.0,114.2
34.54,328.7,114.9
34.55,332.0,115.8
34.69,336.2,116.3
34.84,340.3,116.9
34.97,343.5,117.3
35.06,343.8,117.0
35.11,343.6,116.6
35.12,342.5,116.3
35.08,341.1,116.3
34.98,339.2,116.7
34.88,341.2,117.9
34.79,343.1,119.1
34.73,344.7,120.1
34.66,346.3,121.2
34.57,346.5,121.5
34.49,345.4,121.6
34.44,341.3,121.2
34.52,339.6,120.9
34.62,338.7,120.7
34.73,341.9,121.9
34.83,344.3,122.5
34.9,342.1,120.4
34.98,339.9,118.3
35.13,336.0,116.1
35.38,332.5,114.6
35.67,333.0,115.1
36.13,334.3,115.7
36.55,335.1,116.0
36.88,335.0,115.7
37.08,335.2,115.5
37.2,335.5,115.5
37.33,335.9,115.4
37.54,336.3,115.5
37.77,337.1,115.7
38.02,338.4,116.3
38.11,340.5,117.0
38.14,339.4,116.1
38.15,336.2,114.7
38.19,332.2,114.6
38.15,333.3,115.8
38.09,335.2,117.2
37.99,337.5,117.5
37.82,339.7,116.8
37.62,340.0,116.4
37.48,338.5,115.7
37.38,335.8,115.0
37.26,332.6,114.9
37.15,329.5,114.7
37.03,329.7,114.9
36.9,330.6,115.1
36.66,331.8,115.2
36.31,333.6,115.1
35.93,337.2,114.6
35.69,337.3,113.8
35.52,335.7,112.9
35.45,332.6,112.7
35.38,329.4,112.5
35.31,326.6,112.5
35.12,326.6,113.0
34.94,326.9,113.6
34.79,329.9,114.6
34.67,332.7,115.0
34.6,335.1,115.0
34.51,336.7,115.0
34.39,337.8,114.9
34.37,339.6,112.9
34.36,335.7,111.1
34.33,331.8,110.1
34.3,332.0,110.2
34.26,332.1,110.3
34.22,332.8,110.6
34.21,336.8,112.3
34.22,339.5,113.1
34.28,339.4,112.0
34.43,338.2,111.4
34.61,336.4,111.1
34.82,332.9,110.7
35.05,330.4,110.5
35.33,330.6,111.0
35.46,332.2,111.9
35.45,335.0,113.4
35.45,337.9,114.8
35.21,340.8,115.2
34.93,342.1,115.3
34.61,335.8,114.3
34.58,337.2,116.3
34.51,339.7,117.7
34.36,342.1,117.8
34.33,342.0,117.6
34.33,341.4,117.3
34.42,341.2,117.3
34.56,341.2,117.7
34.59,343.1,118.2
34.61,345.0,118.8
34.65,346.7,118.9
34.76,347.5,117.7
34.94,344.9,116.7
35.17,339.7,115.9
35.4,338.1,116.3
35.56,339.0,117.3
35.66,341.3,118.5
35.76,343.5,119.7
35.64,346.1,119.5
35.47,347.1,119.2
35.22,346.4,118.8
34.95,344.9,119.0
34.96,340.3,118.9
35.06,335.8,118.7
35.09,334.4,118.8
35.13,333.0,118.9
35.26,334.5,119.7
35.39,336.6,120.3
35.51,339.2,120.3
35.67,336.7,119.0
35.85,333.4,117.6
35.96,329.5,116.3
35.98,324.9,115.5
36.0,322.5,115.3
36.04,320.5,115.4
36.17,317.1,115.9
36.24,317.0,116.3
36.29,318.4,116.6
36.34,319.9,117.0
36.47,320.5,117.1
36.72,319.2,116.6
37.03,316.9,116.0
37.29,315.5,116.6
37.47,316.0,117.4
37.62,317.0,118.3
37.79,318.3,119.2
38.15,322.6,120.4
38.44,325.2,120.9
38.63,325.9,120.5
38.66,325.0,119.5
38.93,324.4,119.1
39.16,323.4,119.1
39.34,321.8,118.8
39.44,319.2,117.8
39.54,316.6,116.8
39.59,315.4,117.6
39.72,315.9,118.3
40.01,319.2,118.8
40.22,316.6,117.8
40.31,314.5,117.4
40.33,313.0,117.5
40.31,311.9,117.5
40.3,310.9,117.6
40.16,314.3,119.3
39.87,319.5,120.9
39.46,324.5,121.4
39.16,320.7,118.7
39.02,317.2,117.7
39.0,314.8,118.0
38.89,316.2,118.9
38.81,317.7,119.7
38.86,319.6,120.2
39.04,320.4,120.1
39.22,320.9,119.8
39.24,322.4,120.0
39.26,323.8,120.2
39.18,321.7,119.0
39.04,319.0,118.6
38.84,318.4,119.3
38.6,321.5,121.1
38.38,324.0,122.1
38.19,326.2,122.6
37.97,327.8,122.8
37.7,327.3,122.1
37.47,325.3,121.6
37.39,326.4,122.8
37.33,327.9,124.1
37.37,331.7,124.7
37.43,335.0,124.9
37.51,333.7,123.9
37.6,332.4,122.9
37.66,333.1,123.0
37.7,334.9,123.8
37.73,334.4,122.7
37.85,333.4,121.8
38.07,331.9,121.4
38.13,335.5,123.0
38.14,337.0,122.9
38.1,336.8,121.6
38.15,333.7,120.3
38.25,328.6,119.1
38.25,328.4,119.1
38.2,330.7,119.9
38.19,333.0,120.4
38.36,333.1,119.6
38.39,332.5,119.9
38.39,331.6,120.4
38.21,336.6,121.3
38.07,341.3,121.5
38.0,345.0,120.5
37.86,348.4,121.2
37.71,348.9,121.0
37.57,347.4,120.2
37.43,345.9,119.4
37.28,343.0,118.9
37.13,339.8,118.7
37.0,343.0,120.5
36.84,345.5,121.4
36.65,347.1,121.2
36.47,347.8,120.9
36.3,346.9,120.3
36.08,345.6,119.7
35.85,344.6,119.5
35.6,344.6,119.8
35.36,344.7,120.1
34.93,346.8,121.5
34.43,350.4,123.1
34.08,355.5,123.5
33.75,357.3,123.1
33.47,356.3,122.1
33.34,354.8,121.4
33.23,353.4,120.9
33.21,355.5,122.4
33.27,357.7,123.1
33.37,359.9,123.3
33.47,362.0,123.6
33.55,360.8,122.7
33.63,358.8,121.5
33.75,355.9,120.5
33.87,352.8,119.5
34.11,350.0,119.4
34.43,347.5,119.9
34.63,350.4,120.9
34.78,351.6,121.0
34.86,349.1,119.8
34.97,347.6,119.4
35.09,346.5,119.4
35.2,345.4,119.4
35.28,344.2,119.3
35.15,337.7,116.8
35.19,335.2,117.3
35.42,336.6,119.7
35.92,342.4,121.3
36.22,344.3,121.6
36.45,345.1,121.6
36.69,345.4,121.4
36.95,343.0,119.8
37.15,343.2,119.0
37.35,344.0,118.4
37.63,341.1,117.1
37.77,338.4,116.7
37.86,336.0,116.6
37.94,333.2,116.6
38.0,329.5,117.1
38.07,324.4,116.6
38.09,324.0,117.5
38.07,327.2,119.5
37.99,330.6,120.1
37.9,334.0,120.6
37.72,329.9,118.7
37.48,323.9,116.8
37.14,318.9,116.5
36.81,317.6,116.8
36.59,318.2,117.4
36.59,320.4,118.1
36.68,325.6,118.2
36.73,326.1,117.1
36.73,322.8,115.3
36.76,318.9,113.8
36.88,313.6,113.3
37.08,312.3,113.8
37.32,313.8,114.9
37.41,315.9,115.4
37.42,318.4,115.5
37.44,320.8,115.6
37.41,316.0,113.5
37.43,310.1,111.7
37.54,305.6,111.7
37.6,310.5,114.9
37.61,314.0,115.8
37.58,316.6,115.5
37.53,315.6,114.4
37.53,315.0,113.9
37.55,314.5,113.6
37.58,313.9,113.3
37.73,311.4,112.4
37.86,309.6,111.9
38.08,311.3,112.6
38.41,315.5,114.1
38.77,320.2,114.9
38.97,319.9,114.0
39.08,317.0,112.3
39.2,314.2,110.6
39.19,312.1,110.4
39.13,311.2,110.9
39.01,314.0,111.9
38.75,316.2,111.9
38.53,315.9,111.8
38.39,313.2,111.8
38.24,310.5,111.7
37.98,314.9,113.7
37.72,321.1,114.8
37.46,325.0,114.3
37.22,322.8,112.5
37.14,321.0,111.9
37.06,319.2,111.4
37.0,314.4,109.7
36.94,308.6,107.7
36.85,306.5,108.2
36.76,304.4,108.7
36.54,304.2,109.6
36.26,305.5,110.8
36.29,307.8,112.1
36.26,310.5,113.1
36.17,313.2,113.7
35.88,314.9,113.4
35.59,316.7,113.1
35.11,312.9,112.4
34.64,308.6,112.2
34.5,309.8,114.0
34.42,312.5,115.3
34.35,315.9,116.4
34.46,317.5,116.4
34.63,318.5,116.0
34.95,317.9,115.5
35.78,312.0,114.7
36.62,311.7,114.6
37.38,312.9,114.8
37.74,315.3,115.6
38.11,317.7,116.5
38.51,320.1,117.0
39.12,322.1,115.4
39.55,321.0,114.4
39.87,318.1,114.1
40.21,316.1,114.4
40.45,313.6,114.9
40.64,321.7,118.4
40.92,327.4,119.1
41.01,324.6,117.2
41.07,320.5,115.4
41.21,318.7,115.4
41.35,317.0,115.3
41.5,315.8,115.5
41.65,314.2,115.3
41.69,310.1,113.6
41.65,310.7,114.1
41.61,311.2,114.5
41.54,311.3,114.5
41.35,311.2,114.4
40.87,310.5,113.9
40.37,307.4,112.8
39.85,303.7,111.6
39.12,297.5,111.0
38.66,295.5,111.5
38.38,296.3,112.5
38.1,297.2,113.6
37.82,302.3,115.9
37.53,309.3,117.9
37.22,317.3,118.7
37.22,316.2,116.0
37.32,316.5,114.1
37.55,319.3,113.2
37.5,319.6,112.4
37.45,319.9,111.5
37.4,319.2,110.3
37.38,315.1,108.0
37.36,310.0,106.4
37.42,306.1,105.6
37.7,306.8,105.3
37.98,309.4,103.9
38.26,311.6,102.1
38.51,311.1,100.6
38.56,309.1,99.61
38.46,306.0,99.05
38.36,303.0,98.49
37.91,302.3,98.18
37.33,300.6,97.61
36.63,297.5,96.69
35.98,291.7,94.29
35.23,282.3,91.64
34.56,273.7,89.43
34.07,269.9,87.9
33.81,271.5,87.76
33.56,273.2,87.65
33.3,274.7,87.5
33.02,275.0,87.13
32.74,275.3,86.76
32.46,275.7,86.4
31.97,270.7,83.95
31.53,265.8,81.79
31.35,263.6,81.43
31.18,261.3,81.07
31.02,261.1,80.95
30.88,262.7,81.03
30.85,262.1,80.45
30.88,259.9,79.4
30.88,258.4,78.61
30.85,257.5,78.04
30.82,256.6,77.48
30.76,255.6,76.98
30.64,254.5,76.59
30.52,253.4,76.21
30.39,252.3,75.82
30.1,251.0,75.35
29.81,249.6,74.88
29.44,243.6,73.77
29.25,239.9,72.75
29.18,238.4,71.9
29.3,237.0,70.34
29.43,236.0,68.8
29.53,236.6,67.76
29.67,236.3,65.76
29.83,235.6,63.61
29.92,232.3,61.51
30.02,228.9,59.42
30.17,225.5,58.26
30.35,222.1,57.44
30.52,218.6,56.62
30.77,218.2,56.91
31.03,217.9,57.22
31.34,219.0,58.29
31.72,221.5,59.97
31.96,224.2,60.61
32.11,227.1,60.45
32.1,227.5,60.32
32.08,227.5,60.19
32.05,227.6,60.06
31.56,225.6,60.01
30.95,223.7,60.19
30.33,222.5,60.68
29.59,219.4,61.01
28.56,211.7,61.0
27.94,211.4,63.6
27.42,212.1,66.02
27.12,214.8,68.1
26.88,216.9,69.68
26.8,217.0,69.72
26.72,217.1,69.77
26.65,218.1,70.24
26.6,220.5,71.36
26.55,222.9,72.48
26.51,225.2,73.6
26.46,227.6,74.71
26.43,230.3,75.93
26.41,233.5,77.26
26.39,236.7,78.58
26.38,239.2,79.56
26.38,240.6,79.91
26.38,242.0,80.26
26.37,243.3,80.61
26.39,244.9,81.18
26.5,247.5,82.66
26.6,250.0,84.14
26.86,248.3,84.85
27.66,246.0,86.02
28.51,246.4,87.32
28.89,247.1,87.97
29.27,247.8,88.62
29.67,249.2,89.54
30.12,251.6,90.84
30.57,254.0,92.13
31.03,256.4,93.43
32.19,261.1,94.93
33.3,264.1,95.95
34.67,266.7,97.58
36.23,270.4,100.1
37.71,273.5,101.8
39.14,273.8,102.1
39.77,275.5,102.6
40.39,277.3,103.1
41.44,279.4,104.1
42.62,282.9,106.2
43.61,286.7,108.7
43.99,287.0,109.2
44.38,287.4,109.8
44.76,287.7,110.3
45.38,289.0,112.0
46.02,293.4,114.3
46.48,300.2,116.7
46.66,301.9,118.0
46.26,304.1,119.4
45.65,303.6,119.4
44.92,300.4,118.4
44.17,300.0,120.3
43.7,301.6,121.4
43.31,303.8,122.4
42.87,306.2,123.2
42.29,309.6,123.9
41.85,312.8,123.8
41.52,318.4,125.1
41.2,321.1,124.7
40.88,320.7,122.6
40.65,320.9,120.9
40.41,321.1,119.2
40.03,323.5,119.9
39.61,324.6,120.0
39.09,322.4,118.4
38.66,319.9,116.8
38.26,318.2,115.7
37.94,322.0,117.1
37.63,324.6,117.8
37.33,325.1,117.2
37.01,325.7,116.7
36.56,326.8,116.4
36.17,330.2,117.2
35.82,334.8,118.4
35.54,336.2,118.2
35.27,337.3,117.8
35.01,335.2,116.1
34.83,333.6,115.3
34.76,332.7,115.6
34.69,333.8,116.1
34.63,338.3,116.9
34.59,341.3,117.2
34.55,343.7,117.3
34.5,344.9,116.9
34.45,345.3,116.5
34.36,345.0,116.1
34.28,344.9,116.1
34.19,345.6,116.5
34.1,346.3,117.0
33.99,347.3,117.6
33.91,347.9,118.0
33.84,348.3,118.3
33.82,350.6,119.3
33.81,352.2,119.9
33.77,351.5,119.4
33.75,349.8,118.9
33.73,346.7,118.1
33.72,345.0,117.7
33.72,346.4,117.7
33.75,348.4,117.7
33.78,350.5,117.7
33.83,350.6,117.6
33.88,350.7,117.4
33.99,349.2,117.0
34.09,347.9,116.7
34.18,347.3,116.9
34.26,347.2,117.1
34.35,347.5,117.2
34.44,348.1,117.5
34.58,350.1,118.5
34.67,351.2,118.8
34.74,351.6,118.7
34.73,353.7,119.3
34.69,356.0,120.0
34.54,357.3,120.5
34.43,358.6,120.7
34.34,359.8,120.7
34.21,359.6,120.4
34.11,360.5,120.6
34.01,362.4,121.3
34.03,360.7,120.7
34.06,358.7,120.0
34.16,359.6,120.7
34.27,360.6,121.3
34.33,360.1,121.2
34.4,359.6,120.9
34.42,358.0,120.3
34.45,356.3,119.7
34.41,355.8,119.8
34.34,355.9,120.1
34.16,357.1,120.8
33.94,358.4,121.3
33.71,358.9,121.0
33.48,357.6,120.6
33.26,355.1,120.2
33.01,356.8,120.9
32.81,358.9,121.6
32.74,361.0,122.1
32.68,362.5,122.5
32.7,362.6,122.6
32.78,362.7,122.8
32.93,363.0,123.0
33.09,363.7,123.4
33.26,365.0,123.9
33.47,364.6,123.7
33.71,362.2,122.5
33.87,359.4,121.4
34.01,356.4,120.4
34.05,358.0,121.7
34.07,359.7,123.0
34.0,362.1,124.3
33.91,363.0,125.0
33.82,362.6,125.1
33.72,361.5,125.2
33.63,360.2,125.5
33.7,361.2,126.3
33.82,361.1,126.6
34.05,359.3,125.8
34.24,358.4,125.5
34.41,357.8,125.3
34.62,357.8,125.6
34.88,358.6,126.3
35.17,359.7,127.0
35.48,360.9,127.6
35.68,360.6,127.9
35.87,359.8,127.9
36.04,356.7,127.1
36.18,354.2,126.7
36.3,352.4,126.6
36.35,352.7,127.2
36.37,353.8,127.5
36.35,355.5,127.5
36.37,356.1,127.4
36.45,353.8,126.4
36.57,348.2,124.5
36.75,343.2,121.9
36.94,339.2,119.6
37.13,336.8,117.8
37.34,333.8,115.9
37.56,330.5,114.1
37.64,328.6,113.3
37.69,326.5,112.3
37.67,324.1,111.0
37.62,320.4,109.8
37.55,315.2,108.7
37.39,314.3,108.7
36.99,311.3,107.6
36.38,306.9,105.8
34.91,302.9,103.9
33.4,299.5,102.3
31.77,297.4,101.1
30.84,295.1,99.74
30.18,292.6,98.31
28.82,289.6,96.42
27.57,287.7,94.98
26.65,288.3,94.51
25.73,288.8,94.04
25.34,290.1,94.02
25.07,291.1,94.03
25.06,291.1,93.99
25.06,291.1,93.96
25.05,291.1,93.93
25.05,291.1,93.89
25.04,291.1,93.86
25.04,291.1,93.83
25.03,291.1,93.8
25.03,291.2,93.76
25.02,291.2,93.73
25.02,291.2,93.7
25.01,291.2,93.66
25.01,291.2,93.63
25.01,291.2,93.6
25.0,291.2,93.56
25.0,291.2,93.53
24.99,291.2,93.5
24.99,291.2,93.47
