TymeBreathRate,tidal_volume,TymeVentilation
31.52,280.9,89.23
31.38,279.9,89.02
31.39,279.5,88.95
31.4,279.1,88.88
31.42,278.9,88.86
31.47,278.8,88.97
31.41,279.7,89.41
31.31,280.9,89.97
31.25,281.4,90.24
31.22,281.8,90.46
31.3,281.4,90.41
31.38,281.0,90.37
31.55,280.7,90.34
31.71,280.5,90.32
31.89,279.8,90.19
32.1,278.3,89.9
32.3,275.6,89.58
32.48,271.0,89.19
32.75,269.6,89.65
33.04,269.9,90.5
33.15,272.2,90.78
33.25,274.6,91.06
33.35,276.4,91.24
33.42,275.5,90.78
33.55,274.0,90.43
33.83,272.4,90.49
34.25,273.5,90.93
34.54,271.8,90.3
34.77,270.9,90.08
34.94,270.8,90.22
35.12,270.6,90.37
35.4,269.9,90.38
35.72,269.0,90.33
36.16,268.2,90.08
36.59,267.8,90.09
36.98,267.5,90.03
37.26,266.6,89.68
37.4,265.3,89.4
37.47,263.7,89.16
37.53,262.1,88.96
37.29,261.4,89.75
37.04,263.1,90.44
36.77,266.9,90.97
36.64,266.4,90.54
36.5,264.5,89.84
36.36,261.7,89.07
36.29,259.4,89.12
36.23,257.1,89.16
36.17,255.4,89.39
36.17,255.7,90.25
36.13,256.6,90.99
36.04,258.3,91.58
35.91,259.4,91.29
35.75,260.3,90.58
35.65,263.9,90.41
35.56,264.1,90.08
35.47,260.4,89.54
35.32,260.7,89.93
35.17,261.1,90.33
35.01,261.5,90.61
34.83,261.8,90.71
34.69,261.8,90.48
34.63,261.8,90.19
34.7,262.1,89.99
34.86,262.3,89.82
35.28,262.7,89.78
35.77,262.6,89.66
36.25,262.3,89.56
36.5,262.8,89.77
36.76,263.2,89.98
36.99,263.7,90.17
37.05,263.8,90.17
37.11,263.8,90.06
37.16,263.7,89.69
37.32,262.9,89.52
37.3,261.9,89.28
37.33,260.7,89.12
37.44,259.6,89.06
37.61,259.3,89.42
37.68,259.0,89.59
37.64,258.8,89.58
37.61,258.6,89.57
37.55,256.8,88.99
37.51,254.1,88.25
37.66,252.6,89.66
37.79,253.3,91.1
37.92,255.8,92.37
37.96,255.5,91.62
37.94,255.2,90.97
37.81,255.0,90.55
37.63,255.7,90.58
37.42,257.0,90.96
37.21,258.2,91.33
36.89,258.6,90.96
36.55,257.9,90.43
36.27,255.3,90.26
36.4,256.6,91.46
36.64,258.8,92.75
36.97,260.6,93.19
37.2,262.1,93.47
37.36,263.4,93.69
37.52,264.7,93.9
37.77,267.1,93.67
38.03,269.9,93.23
38.14,272.5,92.67
38.1,273.6,91.91
37.99,272.1,91.1
37.86,266.3,90.36
37.63,268.1,91.48
37.36,270.9,91.79
37.17,272.7,91.5
37.04,274.2,91.17
36.94,274.7,90.64
36.85,275.1,90.09
36.79,274.2,89.64
36.74,273.2,89.21
36.65,271.9,88.8
36.54,270.3,88.41
36.42,269.0,88.09
36.23,270.1,88.27
36.03,271.1,88.46
35.83,272.1,88.62
35.52,273.2,88.48
35.21,274.3,88.34
34.46,277.0,89.32
33.86,279.6,89.64
33.33,282.1,89.7
33.05,280.8,89.31
32.79,279.1,88.89
32.54,277.4,88.46
32.28,276.2,88.22
31.99,276.5,88.62
31.7,276.9,89.02
31.41,277.6,89.55
31.1,279.5,90.52
30.79,281.3,91.48
30.52,282.1,91.63
30.25,282.7,91.66
29.99,285.9,91.95
29.75,290.1,92.26
29.63,290.2,91.83
29.53,290.8,91.45
29.46,292.5,91.27
29.39,294.0,91.11
29.28,295.2,91.01
29.18,296.3,90.91
29.08,297.5,90.81
28.88,296.0,90.31
28.67,294.1,89.76
28.57,292.1,89.65
28.48,289.9,89.6
28.57,290.1,89.87
28.68,290.4,90.16
28.83,291.3,90.42
29.03,292.9,90.64
29.24,294.6,90.87
29.42,294.0,90.7
29.6,293.4,90.53
30.08,290.6,89.32
30.35,289.4,88.95
30.5,289.1,88.98
30.65,288.8,89.0
30.71,287.8,88.83
30.76,286.8,88.67
30.79,283.9,88.62
30.89,280.6,89.01
31.2,279.3,90.4
31.59,279.0,90.93
31.94,278.8,91.35
32.1,279.6,91.42
32.26,280.3,91.5
32.48,282.0,91.44
32.77,284.6,91.25
33.05,284.3,90.71
33.32,284.0,90.46
33.54,284.3,91.04
33.75,284.6,91.62
34.07,286.3,92.63
34.42,288.5,93.75
34.9,290.2,94.05
35.26,289.8,94.43
35.57,288.1,94.85
35.77,287.7,95.33
35.96,287.4,95.81
36.19,287.3,96.37
36.49,287.9,97.17
36.63,288.9,97.36
36.62,290.0,97.02
36.34,285.1,96.02
36.16,284.0,96.6
36.07,286.4,98.1
35.98,288.6,97.98
35.65,289.8,96.53
35.41,289.0,95.45
35.25,287.1,94.71
35.33,287.2,95.69
35.49,288.0,97.23
35.61,290.2,98.29
35.72,293.0,99.16
35.81,294.7,99.62
35.83,293.0,98.65
35.84,291.2,97.68
35.91,288.0,96.83
36.02,283.2,96.1
36.07,285.2,97.25
36.1,287.9,98.59
35.94,291.7,99.52
35.66,296.3,100.2
35.05,296.2,99.44
34.43,293.1,98.81
33.95,289.5,98.98
33.67,289.9,99.83
33.44,290.3,100.5
33.3,290.7,100.8
33.17,291.3,101.2
33.27,294.2,102.8
33.46,297.2,103.5
33.73,300.0,103.6
33.99,300.6,103.5
34.26,301.3,103.4
34.45,300.3,102.8
34.62,298.7,102.0
34.75,297.9,101.7
34.79,298.9,102.3
34.81,302.9,103.0
34.82,304.5,103.2
34.84,300.8,102.6
34.88,298.1,102.4
34.97,297.9,103.5
35.11,297.4,104.2
35.32,296.5,104.3
35.6,294.3,104.2
35.84,292.7,104.2
36.01,292.3,104.4
36.18,291.9,104.6
36.52,295.1,105.0
36.95,300.0,105.4
37.22,299.2,104.3
37.28,298.2,103.8
37.27,297.1,103.8
37.39,296.3,104.7
37.66,297.1,105.0
37.79,298.6,105.4
37.84,300.5,105.9
37.88,302.7,106.3
37.91,305.8,106.8
38.13,303.7,106.5
38.42,301.5,106.4
38.74,303.3,107.5
38.79,301.6,106.8
38.77,299.1,105.7
38.75,296.5,104.6
38.67,292.9,103.8
38.56,290.6,103.5
38.37,291.1,104.4
37.98,297.0,106.7
37.65,299.9,106.9
37.37,300.8,106.1
37.23,296.0,105.1
37.08,292.4,104.3
36.93,291.1,104.2
36.77,289.7,104.0
36.6,289.7,103.9
36.44,290.4,104.1
36.58,294.7,105.1
36.72,299.2,105.6
36.85,302.2,105.6
36.93,299.8,103.9
37.02,297.8,102.8
37.11,296.3,103.0
37.16,297.1,103.6
37.19,298.9,104.3
37.22,300.7,105.1
37.09,305.2,105.8
36.94,306.6,105.3
36.81,304.0,103.7
36.86,299.8,103.4
36.87,300.3,104.2
36.86,303.9,105.5
36.85,308.4,105.3
36.84,309.3,104.4
36.82,307.6,103.1
36.76,307.0,103.0
36.7,306.4,102.8
36.61,305.6,102.8
36.48,304.6,103.0
36.34,301.1,102.8
36.2,298.7,103.1
36.05,303.6,105.4
35.93,306.2,105.7
35.81,308.0,105.5
35.7,306.8,104.9
35.59,305.7,104.2
35.32,304.4,103.9
34.92,303.0,103.8
34.51,300.4,103.5
34.15,298.1,103.1
33.96,297.4,103.2
33.89,297.9,103.4
33.91,299.1,103.7
33.94,300.2,104.0
33.98,301.2,104.4
34.03,302.2,104.7
34.19,305.6,105.8
34.36,308.5,106.5
34.55,310.7,106.7
34.65,311.4,106.6
34.7,311.1,106.3
34.75,310.9,106.0
34.85,311.0,106.1
35.0,311.3,106.4
35.23,312.1,106.9
35.36,313.0,107.5
35.54,314.2,108.2
35.78,315.6,108.8
36.16,315.0,108.8
36.4,312.8,108.1
36.5,308.9,106.9
36.58,305.8,106.2
36.54,306.2,107.9
36.67,310.3,109.6
36.92,314.0,110.3
37.23,313.2,109.5
37.2,310.7,108.7
37.17,308.1,107.9
37.09,304.9,107.1
36.93,300.3,106.3
36.87,297.6,106.3
36.83,295.4,106.2
36.82,293.6,105.9
36.82,291.7,105.7
36.83,289.8,105.5
36.97,286.7,105.6
37.2,282.5,106.1
37.46,283.6,107.5
37.6,285.1,108.2
37.61,286.5,108.0
37.62,287.8,107.8
37.78,287.8,106.6
37.89,290.5,107.1
37.94,293.1,107.7
37.9,292.6,106.5
38.16,288.9,105.8
38.61,287.3,105.8
39.14,287.4,106.3
39.44,287.2,106.1
39.75,287.1,105.9
40.11,286.5,105.6
40.52,285.7,105.2
41.11,286.8,106.4
41.56,289.1,107.4
41.83,291.7,107.7
41.78,289.8,106.1
41.36,288.1,105.4
40.81,288.4,106.0
40.29,291.2,107.1
39.83,295.6,107.8
39.61,291.3,105.6
39.57,288.0,104.8
39.61,285.2,104.7
39.65,283.6,104.7
39.7,284.1,105.1
39.76,284.7,105.5
39.83,287.2,106.7
39.79,289.1,107.3
39.68,290.5,107.4
39.49,291.9,107.5
39.07,293.6,107.6
38.51,288.6,105.1
37.83,284.5,104.0
37.05,282.9,104.8
36.33,285.5,105.4
35.87,286.1,105.3
35.5,285.9,104.9
35.39,288.2,105.9
35.33,290.9,107.1
35.31,293.8,108.2
35.46,297.4,108.7
35.75,299.3,108.6
36.15,299.7,108.1
36.5,299.6,107.8
36.79,299.2,107.4
36.91,297.7,106.5
37.03,296.1,105.6
37.03,294.5,104.9
36.93,294.1,105.1
36.64,296.4,107.3
36.32,299.2,108.1
36.1,298.3,107.3
35.98,294.2,105.5
35.95,291.5,105.1
35.92,289.3,104.9
35.75,291.4,105.9
35.72,291.9,106.0
35.83,291.1,105.4
36.24,295.6,107.2
36.56,298.9,108.1
36.77,300.6,108.0
36.99,301.0,107.6
37.27,295.0,105.4
37.56,292.6,105.6
37.81,294.3,108.1
37.76,297.7,109.2
37.71,301.1,110.3
37.6,300.7,110.0
37.47,298.9,109.1
37.27,295.3,108.2
37.08,291.3,107.6
36.97,289.6,108.0
37.01,293.8,110.4
37.19,297.7,110.4
37.31,299.6,110.1
37.38,299.9,109.5
37.44,300.3,109.0
37.44,299.5,108.0
37.43,298.3,107.2
37.47,296.2,106.6
37.59,298.6,107.9
37.74,303.0,109.7
37.82,307.6,110.4
37.84,308.3,109.9
37.81,305.4,108.2
37.79,302.4,107.8
37.77,299.5,107.4
37.63,298.9,108.1
37.37,298.7,108.8
36.93,294.3,107.1
36.75,292.2,107.0
36.6,290.4,107.1
36.4,290.2,108.0
36.21,290.2,108.9
36.05,288.7,108.9
35.93,291.4,110.5
35.8,295.1,112.4
35.56,297.0,112.8
35.44,295.2,112.0
35.36,292.3,110.8
35.35,289.9,110.3
35.49,288.5,111.0
35.63,287.1,111.7
35.91,286.3,112.1
36.26,285.8,112.4
36.88,288.5,113.2
37.57,291.9,113.6
38.34,295.9,113.7
38.72,296.3,113.6
39.09,296.5,113.5
39.5,295.8,113.1
39.98,293.6,112.3
40.55,289.7,112.1
41.12,291.7,113.8
41.81,292.1,113.9
42.51,290.9,113.3
43.12,289.7,113.0
43.66,289.4,113.0
44.23,285.6,112.0
44.4,284.4,112.4
44.49,281.8,111.8
44.54,278.4,110.8
44.56,270.2,109.6
44.38,268.1,111.3
44.27,267.4,112.0
44.18,266.9,112.3
43.92,266.4,112.4
43.68,265.8,112.4
43.46,265.2,112.3
43.24,264.6,112.1
42.91,261.4,111.6
42.59,258.5,111.2
42.36,258.4,111.3
42.29,262.4,112.8
42.33,268.3,113.9
42.5,274.8,114.1
42.62,274.3,113.2
42.82,274.2,112.9
43.06,274.3,113.1
43.39,274.3,112.9
43.79,275.4,112.7
44.13,278.2,112.7
44.59,277.3,111.0
44.83,277.9,110.2
45.05,281.5,110.5
45.05,283.8,108.8
44.76,286.6,108.2
44.36,290.1,108.9
44.07,290.0,108.2
43.93,287.5,108.1
43.82,286.8,108.4
43.68,289.9,109.2
43.51,290.7,109.1
43.28,288.3,107.7
42.96,289.6,108.1
42.6,290.9,108.3
42.21,291.5,107.9
41.82,292.1,107.5
41.08,289.2,105.8
40.11,284.3,103.6
38.89,278.1,102.5
37.96,280.2,103.8
37.15,283.3,104.7
36.45,286.8,105.0
35.95,289.4,104.4
35.49,291.8,103.8
35.23,292.8,103.4
34.97,293.8,103.1
34.68,296.8,103.3
34.4,299.9,103.4
34.28,299.6,102.7
34.16,299.2,102.1
34.05,299.0,101.5
33.99,301.7,102.6
33.94,304.5,103.6
33.94,307.7,104.0
33.93,310.0,104.1
33.99,305.9,102.2
34.01,304.4,101.6
33.98,305.1,102.2
33.95,305.9,102.7
33.88,307.4,103.1
33.78,307.0,102.6
33.62,304.8,101.3
33.47,303.6,102.1
33.32,302.4,102.9
33.24,306.0,104.2
33.23,309.9,104.8
33.27,311.1,104.1
33.38,311.4,103.5
33.43,311.5,103.4
33.46,311.7,103.5
33.5,311.9,103.6
33.69,311.6,103.3
33.9,311.3,103.0
34.11,310.5,102.9
34.33,309.2,103.1
34.46,309.6,103.9
34.55,310.8,105.0
34.72,312.6,106.2
35.04,315.2,107.3
35.28,311.9,106.2
35.35,308.9,105.5
35.23,307.4,105.6
35.09,305.9,105.7
34.68,303.8,105.4
34.39,303.2,106.0
34.17,304.5,107.0
33.93,308.3,108.0
33.72,310.5,108.5
33.61,306.9,106.8
33.81,305.7,107.1
34.06,305.9,107.7
34.23,307.5,107.9
34.39,309.2,108.2
34.47,311.6,108.1
34.58,313.4,107.7
34.81,311.4,106.5
35.07,310.1,105.8
35.4,310.5,106.7
35.47,310.8,107.3
35.47,311.2,107.9
35.49,309.7,107.7
35.56,307.7,107.5
35.82,306.4,108.3
35.82,306.8,108.7
35.82,307.3,109.2
35.8,306.4,108.9
35.7,302.5,107.2
35.65,302.2,107.9
35.67,304.8,109.2
35.75,310.3,110.4
35.81,310.2,109.8
35.87,309.8,109.3
35.89,309.8,109.8
35.91,309.9,110.2
35.93,310.5,110.1
35.98,308.4,108.9
36.05,305.4,107.4
36.18,302.5,107.0
36.31,299.9,106.7
36.51,302.2,108.3
36.7,304.5,109.9
36.89,308.6,111.3
37.04,312.9,112.2
37.11,311.5,111.3
37.15,310.3,110.9
37.18,309.2,111.0
37.2,308.5,111.2
37.24,308.8,111.7
37.05,309.6,111.6
36.84,309.9,111.7
36.65,310.0,112.0
36.74,310.6,112.5
36.98,312.4,113.3
37.3,314.9,114.3
37.36,316.1,114.1
37.43,317.2,113.9
37.49,314.6,112.6
37.61,310.2,111.0
37.93,306.4,110.6
38.16,305.5,110.7
38.34,306.0,111.0
38.39,305.1,110.5
38.37,303.5,109.9
38.29,301.2,109.8
38.23,299.7,110.5
38.18,299.1,110.9
38.13,298.9,110.8
38.09,298.7,110.7
37.84,299.8,111.1
37.58,301.2,111.5
37.36,302.7,111.7
37.34,306.2,112.0
37.45,308.3,111.9
37.63,309.5,111.5
37.74,308.7,110.7
37.85,307.8,110.0
37.98,307.0,109.7
38.06,304.3,108.7
38.11,299.0,106.8
38.18,295.5,106.4
38.25,292.1,106.0
38.33,290.9,106.5
38.41,291.5,107.6
38.4,293.2,108.8
38.23,295.3,109.6
37.98,296.9,110.2
37.68,295.9,109.9
37.28,296.9,110.5
36.84,297.9,110.8
36.41,294.9,108.7
36.1,290.9,107.4
35.89,286.5,106.7
36.05,287.0,107.5
36.26,287.5,108.2
36.55,288.2,108.5
36.85,288.9,108.9
37.18,288.6,108.8
37.51,287.9,108.5
37.71,286.8,108.4
37.91,285.8,108.3
38.15,284.4,108.1
38.43,282.9,107.8
38.58,283.9,108.3
38.57,282.4,107.6
38.43,279.5,106.8
38.28,278.1,107.4
38.37,280.0,108.0
38.53,284.4,109.1
38.76,288.7,110.0
39.04,292.3,110.4
39.5,293.7,110.4
40.17,292.9,110.0
40.9,293.3,110.3
41.42,293.0,110.3
41.85,292.4,110.2
42.24,292.5,110.4
42.52,292.0,110.2
42.61,289.3,108.9
42.27,289.6,108.8
41.89,287.1,108.3
41.47,282.9,107.8
40.98,280.1,107.8
40.64,282.7,109.3
40.32,285.8,111.0
39.91,290.3,112.0
39.65,294.4,112.7
39.63,297.4,113.3
39.75,300.6,113.0
39.77,300.3,111.8
39.72,297.7,110.1
39.63,297.4,108.6
39.5,298.6,107.2
39.35,299.3,107.3
39.21,300.1,107.5
38.96,301.0,107.7
38.59,301.5,107.7
38.3,298.1,106.1
38.01,295.0,105.5
37.77,292.6,105.4
37.64,291.2,105.2
37.46,290.6,105.2
37.24,290.3,105.1
37.04,291.0,105.1
36.84,291.8,105.1
36.49,293.6,105.1
35.91,296.8,104.8
35.46,292.6,102.3
35.1,288.4,101.0
34.84,285.4,100.6
34.72,286.4,101.2
34.61,287.5,101.7
34.52,289.3,101.5
34.5,290.0,101.1
34.55,289.5,100.7
34.59,289.0,100.4
34.64,288.4,99.97
34.99,288.6,100.9
35.42,285.5,100.7
35.73,283.2,100.8
35.97,282.2,101.5
36.14,283.7,102.2
36.25,288.3,103.0
36.26,288.3,102.7
36.3,287.6,102.2
36.29,286.5,101.8
36.09,285.6,101.8
36.16,282.4,101.1
36.49,281.1,102.2
36.88,280.1,103.8
37.27,282.5,104.6
37.65,285.1,105.3
38.14,288.7,106.4
38.75,293.2,107.7
39.39,294.1,106.6
39.93,291.5,105.6
40.35,287.4,104.8
40.5,285.3,104.3
40.66,283.2,103.8
40.66,280.3,104.0
40.56,281.7,105.6
40.35,287.3,108.4
40.25,286.6,108.4
40.21,281.8,106.9
40.22,277.2,105.6
40.29,276.4,105.5
40.36,275.7,105.5
40.35,276.4,105.9
40.3,276.8,106.0
40.24,276.6,105.8
40.3,276.1,105.3
40.42,278.7,106.2
40.51,281.1,106.7
40.53,281.6,106.5
40.56,281.4,107.1
40.56,282.2,107.8
40.51,285.7,108.4
40.44,287.2,108.5
40.38,288.1,108.4
40.3,287.8,107.6
40.19,286.1,106.1
40.11,282.2,105.5
40.17,280.5,105.5
40.27,279.5,105.7
40.36,278.5,105.9
40.36,277.2,105.4
40.35,275.9,104.9
40.29,273.3,103.6
40.19,268.8,101.3
39.94,261.8,99.38
39.65,260.2,99.93
39.36,264.7,102.6
39.06,268.7,103.3
38.86,270.0,103.1
38.62,270.3,102.9
38.26,270.8,103.2
38.18,270.3,102.4
38.1,269.9,101.6
38.13,269.2,100.9
38.23,267.9,100.1
38.32,265.5,99.17
38.41,263.2,98.2
38.53,260.2,97.87
38.66,257.5,97.88
38.8,259.6,98.94
38.94,261.6,99.99
38.89,263.1,100.2
38.63,264.5,100.1
38.12,265.3,99.9
37.74,261.0,98.3
37.54,259.2,98.7
37.33,262.0,99.42
37.13,266.3,100.2
37.05,268.6,100.1
37.4,269.8,100.6
37.72,271.3,101.1
38.01,272.9,101.7
38.29,274.7,102.2
38.53,276.8,102.6
38.77,275.5,101.5
38.91,274.1,100.9
38.96,272.8,100.7
38.82,271.4,100.3
38.68,270.0,99.8
38.4,269.4,100.5
38.07,269.6,101.4
37.71,271.9,101.8
37.4,271.9,102.1
37.23,273.5,102.7
37.2,276.9,103.9
37.23,280.6,104.5
37.31,284.4,104.7
37.3,284.9,103.4
37.25,285.6,103.1
37.17,286.8,103.7
37.2,287.8,104.4
37.24,288.7,105.1
37.29,289.8,105.8
37.34,291.3,106.8
37.26,291.4,106.8
37.08,291.0,106.2
36.86,291.9,105.9
36.76,293.3,105.9
36.71,295.0,105.9
36.51,298.8,106.8
36.26,301.8,107.3
35.99,302.6,106.9
35.73,302.2,106.2
35.51,298.9,105.0
35.58,300.8,106.3
35.71,302.5,107.1
35.89,303.9,107.1
36.11,305.2,106.9
36.43,305.8,105.9
36.76,306.9,105.5
37.12,308.6,105.9
37.25,309.3,105.9
37.33,309.8,105.9
37.37,310.4,105.6
37.28,311.3,104.9
36.95,311.3,104.9
36.51,310.6,105.5
36.01,309.6,106.4
35.6,313.7,107.4
35.34,315.7,107.5
35.15,316.2,107.1
35.0,315.5,106.6
34.85,314.9,106.1
34.67,315.2,106.2
34.48,315.7,106.4
34.36,315.4,106.2
34.3,314.2,105.5
34.21,313.0,105.2
34.12,311.8,105.0
33.99,312.7,105.6
33.83,315.4,106.8
33.66,318.1,107.7
33.44,320.6,107.2
33.17,320.1,106.6
32.86,318.1,106.0
32.54,317.1,105.9
32.23,316.5,106.0
31.89,315.5,106.1
31.48,312.9,105.8
31.19,310.5,105.7
31.04,308.3,105.7
30.91,306.8,105.8
30.84,307.0,106.1
30.76,307.3,106.3
30.94,312.2,107.9
31.22,317.1,108.8
31.54,321.7,109.5
31.74,322.7,109.4
31.92,323.0,109.2
31.98,321.3,108.3
32.02,318.9,107.3
32.24,317.9,108.0
32.49,317.3,108.7
32.84,319.0,109.5
33.13,318.3,109.4
33.37,315.7,108.5
33.8,312.7,108.1
34.36,309.5,107.9
35.03,310.5,109.4
35.38,309.9,109.5
35.57,308.4,108.8
35.76,307.3,108.5
35.94,307.9,109.2
36.12,308.4,109.8
36.41,309.4,110.4
36.65,307.7,110.2
36.8,307.1,110.5
36.91,307.2,111.2
37.12,306.4,112.1
37.39,307.4,113.0
37.69,309.9,113.9
37.84,310.7,113.4
37.98,311.6,112.9
38.24,309.1,112.0
38.61,305.3,111.1
39.1,302.7,110.7
39.43,304.9,112.2
39.65,306.9,113.2
39.72,308.0,113.2
39.78,308.7,113.2
39.82,308.0,112.9
39.72,309.9,113.8
39.57,310.8,113.8
39.41,308.2,112.1
39.35,302.8,111.0
39.28,299.6,110.9
39.21,299.2,111.7
39.2,302.6,113.4
39.19,305.9,115.2
39.15,309.9,115.6
39.09,313.3,115.4
39.02,314.6,114.9
38.88,318.0,115.7
38.74,320.1,115.7
38.61,319.2,114.1
38.46,316.1,113.2
38.32,312.7,112.3
38.14,310.1,111.6
37.84,310.3,111.8
37.55,310.2,111.6
37.3,309.4,111.0
37.22,305.9,109.5
37.17,304.1,109.4
37.12,303.0,109.8
37.08,302.7,110.0
37.04,303.6,110.1
36.95,304.1,110.0
36.8,304.7,110.0
36.51,306.0,110.5
36.18,307.5,110.9
35.73,309.8,111.0
35.37,307.7,109.8
35.1,305.8,109.5
34.92,307.0,111.3
34.86,309.6,111.6
34.8,312.2,112.0
34.95,314.3,112.2
35.13,316.3,112.5
35.32,316.3,112.4
35.51,315.6,112.2
35.57,313.1,111.1
35.62,310.4,109.9
35.74,307.7,109.1
35.97,304.9,109.1
36.16,305.5,109.3
36.3,308.2,109.7
36.26,311.3,111.2
36.19,310.6,111.4
36.09,307.5,110.8
36.01,304.8,111.3
35.88,305.0,112.0
